Ua(V),Ub(V),Uc(V), Ia(A), Ib(A),   Ic(A)
-79.522,65.796,13.405,-79.815,62.117,17.377
42.944,39.868,-82.874,42.571,30.763,-73.49
60.076,-81.345,21.351,55.953,-81.144,25.02
-9.0397,-69.233,78.094,-2.2081,-73.201,75.744
60.662,-78.561,17.883,53.136,-71.009,17.911
-70.941,74.449,-3.2892,-70.764,68.829,1.8353
-13.859,-66.224,80.084,-8.4825,-70.543,79.405
-63.931,-16.404,79.96,-60.777,-22.361,83.47
52.622,-84.152,31.232,57.815,-83.305,24.857
7.7577,-77.468,69.334,12.558,-78.976,66.097
-9.8679,76.569,-66.395,-3.323,67.75,-64.336
-1.9609,-70.56,72.578,-10.412,-60.535,71.14
55.93,27.959,-84.107,57.997,22.848,-81.269
52.152,32.289,-84.552,48.143,34.837,-83.076
28.269,-84.201,55.712,23.065,-81.455,58.028
39.88,44.792,-84.82,36.912,43.899,-80.852
77.488,-10.785,-66.585,75.891,-12.563,-63.64
68.971,-77.701,8.7211,65.829,-78.521,12.187
27.936,-82.346,53.851,20.012,-71.315,51.024
-75.604,72.706,3.1962,-72.159,73.537,-1.4299
-9.866,78.614,-68.402,-3.8318,77.19,-73.132
-32.976,82.641,-49.592,-31.962,73.762,-41.616
53.609,-83.676,29.381,56.079,-78.07,21.676
81.184,-19.117,-61.795,81.102,-18.436,-62.373
34.698,-84.249,49.518,37.339,-83.153,45.689
-22.318,-60.266,82.807,-22.509,-59.821,82.842
25.555,57.17,-83.573,21.297,62.523,-84.452
66.001,9.4776,-75.79,56.058,13.797,-69.854
28.557,54.333,-82.823,34.016,50.693,-84.603
81.932,-60.66,-20.685,80.823,-56.738,-23.926
-82.376,25.806,56.179,-85.719,27.095,50.731
-85.349,47.34,37.671,-83.32,50.133,32.795
0.069955,-74.216,74.403,-3.3355,-70.816,74.025
-16.19,-61.651,78.213,-19.856,-51.459,71.439
2.061,-72.491,70.465,1.0127,-66.08,64.933
-8.3163,78.024,-69.936,-3.5437,74.46,-71.144
-56.648,-24.735,81.725,-53.478,-17.122,70.6
9.1047,66.157,-75.541,13.517,56.058,-69.544
-59.039,81.473,-22.265,-54.557,78.328,-23.575
48.724,33.218,-82.067,38.625,34.492,-73.304
-19.023,80.997,-61.67,-15.918,78.297,-61.968
83.597,-58.223,-25.242,80.48,-58.915,-21.259
-82.714,27.881,54.885,-85.023,33.534,51.392
61.744,-78.213,16.127,51.676,-71.595,19.701
66.032,-75.603,9.3222,55.964,-69.575,13.735
56.612,24.478,-81.884,52.086,23.196,-75.416
82.105,-58.348,-23.583,82.799,-54.687,-28.319
64.234,16.977,-81.576,66.553,12.964,-79.567
29.635,51.778,-82.009,21.046,49.747,-71.072
-4.4704,76.274,-71.425,2.6193,72.517,-75.293
-49.207,-35.009,84.373,-45.254,-37.65,83.06
26.598,57.221,-84.284,22.82,58.627,-81.68
-59.246,-23.528,83.15,-56.476,-22.776,79.279
61.309,-80.451,18.458,57.798,-69.171,11.218
-62.817,-17.812,80.829,-58.946,-22.164,81.09
-15.593,80.804,-65.176,-11.189,77.464,-66.159
8.0651,67.378,-75.778,-0.37977,65.348,-65.028
-83.118,26.452,56.63,-82.854,27.021,55.989
69.756,-73.627,3.9851,68.291,-63.509,-4.6838
79.146,-13.797,-64.758,74.236,-13.144,-60.75
-48.576,83.814,-35.137,-46.171,79.752,-33.321
-42.064,84.5,-42.255,-33.005,79.431,-46.205
85.1,-39.974,-44.823,84.28,-40.75,-43.588
-62.073,-19.323,81.657,-63.965,-15.374,79.481
-23.78,80.617,-56.677,-23.608,72.591,-48.642
57.767,-81.507,23.119,54.473,-70.383,15.755
32.07,51.588,-83.687,31.802,47.5,-79.182
2.5366,-72.744,70.243,1.4873,-66.175,64.585
46.563,-85.294,38.385,46.928,-84.533,37.918
-81.663,57.593,23.463,-74.91,53.193,21.424
-55.488,82.548,-27.073,-51.045,79.024,-27.942
72.71,-3.0439,-69.455,67.022,-3.9241,-63.073
83.15,-23.591,-59.215,78.47,-22.028,-56.445
-29.023,82.439,-53.137,-21.441,72.154,-50.806
-77.701,68.971,8.7211,-78.521,65.829,12.187
79.984,-59.768,-19.704,68.984,-57.69,-11.203
77.043,-63.287,-13.539,70.186,-56.396,-14.019
-49.207,84.373,-35.009,-45.254,83.06,-37.65
-0.93372,73.99,-73.047,-5.0662,74.833,-69.382
-28.277,81.445,-53.074,-30.266,73.117,-42.758
82.629,-58.132,-23.783,76.678,-59.845,-16.708
-28.215,83.03,-54.131,-26.568,78.711,-51.863
25.324,57.947,-83.297,28.596,53.802,-82.435
83.877,-47.466,-36.308,79.404,-43.545,-35.726
34.62,49.381,-84.941,28.564,55.722,-84.273
10.693,67.974,-78.798,11.077,67.237,-78.408
44.074,40.24,-84.941,39.142,45.47,-84.678
-80.264,55.219,24.828,-72.589,45.057,27.469
12.968,-77.931,64.677,11.582,-71.112,59.491
-59.903,78.941,-19.056,-52.313,71.484,-19.019
16.167,64.638,-80.722,11.919,65.607,-77.897
0.4587,-73.975,73.81,7.3527,-77.112,69.299
-84.199,30.182,53.744,-80.915,27.739,52.946
34.641,-85.211,50.402,30.739,-84.086,53.163
-69.606,-8.3402,77.752,-72.742,-1.5939,74.741
77.126,-9.8815,-66.933,66.716,-3.8843,-62.77
77.716,-65.784,-11.622,66.716,-61.931,-4.7854
53.851,27.936,-82.346,51.024,20.012,-71.315
75.235,-72.319,-2.7749,77.903,-67.746,-10.146
-31.851,82.067,-49.874,-33.591,73.77,-40.117
59.641,-81.469,21.88,55.207,-80.989,25.673
-41.839,-43.078,84.983,-42.655,-42.467,85.213
72.27,3.5436,-75.993,72.483,3.2955,-75.961
-81.469,59.641,21.88,-80.989,55.207,25.673
-82.191,26.04,55.84,-74.08,19.67,53.882
77.739,-63.7,-13.853,66.705,-61.709,-5.0636
61.325,-79.828,17.946,56.801,-72.916,15.886
42.512,-85.318,42.484,37.893,-83.694,45.409
-84.152,52.622,31.232,-83.305,57.815,24.857
-69.192,78.045,-8.5792,-69.363,77.955,-8.2077
-32.122,-52.473,85.093,-28.54,-54.648,83.452
8.339,-75.622,67.081,7.0886,-69.055,61.642
28.557,54.333,-82.823,34.016,50.693,-84.603
56.63,-83.118,26.452,55.989,-82.854,27.021
-79.612,16.935,62.335,-68.456,9.4776,58.854
17.312,-80.6,63.194,16.762,-80.564,63.205
78.756,-68.714,-10.084,74.822,-69.144,-5.7499
-75.962,3.7301,72.021,-75.493,4.4769,70.673
48.327,34.022,-82.325,39.844,33.038,-73.097
47.927,-84.859,36.896,47.951,-84.067,36.694
-78.742,17.961,60.719,-72.247,21.628,50.495
61.008,-79.987,18.454,56.295,-73.042,16.551
42.385,-82.781,40.272,33.218,-73.241,39.961
-77.436,68.332,8.5454,-74.826,72.216,2.4238
70.928,5.4111,-76.678,74.749,-1.811,-72.945
45.196,-84.373,38.775,49.149,-79.273,30.062
-84.859,47.554,37.145,-84.215,45.333,38.8
-82.17,24.456,57.735,-82.22,28.012,54.298
78.688,-15.466,-62.939,69.712,-8.5132,-61.14
-78.462,61.744,16.314,-72.806,52.888,19.577
-6.863,75.654,-68.678,-10.664,74.562,-63.893
-39.207,85.089,-45.067,-33.554,84.646,-51.167
43.629,-84.32,40.229,40.348,-79.087,38.416
84.138,-27.959,-56.055,81.362,-22.91,-58.028
28.021,-83.195,54.872,31.862,-83.825,51.889
-14.183,-65.547,79.625,-17.814,-61.757,79.423
56.57,-82.377,26.232,53.896,-84.333,30.468
78.866,-59.072,-19.483,71.657,-48.911,-22.684
-13.688,80.04,-66.209,-9.7779,77.383,-67.401
-74.3,0.96485,73.295,-76.014,5.0351,70.595
12.616,-77.188,64.541,12.554,-71.688,59.041
-80.264,24.828,55.219,-72.589,27.469,45.057
83.03,-41.422,-41.204,73.645,-41.235,-32.099
66.11,11.322,-77.678,61.583,15.094,-76.524
-52.785,83.181,-29.868,-47.941,76.65,-28.513
-18.6,-63.083,81.771,-13.202,-68.258,81.806
61.325,17.946,-79.828,56.801,15.886,-72.916
-47.212,82.293,-34.506,-45.696,72.085,-26.109
-68.962,78.818,-9.8352,-70.107,75.848,-5.5635
18.961,60.692,-80.113,16.994,56.01,-73.201
-77.533,70.718,6.708,-77.159,67.395,9.6924
-82.546,49.15,33.356,-73.066,40.857,31.994
76.286,-6.1937,-70.099,76.978,-10.288,-66.398
48.689,-84.634,35.717,54.627,-84.075,29.085
-80.352,62.945,17.312,-77.07,60.438,16.108
-84.963,39.881,45.068,-83.526,41.722,41.524
-8.1743,77.803,-69.472,-7.6958,73.309,-66.211
49.345,34.325,-84.125,44.894,39.951,-85.175
78.673,-67.757,-10.755,77.04,-65.461,-11.326
-82.68,55.731,26.985,-82.357,51.508,30.677
43.946,-83.274,39.092,43.893,-76.325,32.122
-84.89,36.865,47.989,-83.693,37.068,47.016
72.705,3.1081,-75.783,72.889,3.1469,-75.361
51.102,33.039,-84.113,50.459,32.341,-82.998
47.678,37.052,-84.921,45.801,38.458,-84.246
68.424,7.4323,-76.096,63.608,11.297,-74.878
-64.867,-12.556,77.678,-59.491,-11.234,70.701
-84.409,57.159,26.784,-81.742,58.565,22.882
67.873,8.6658,-76.827,67.821,3.4175,-71.583
-64.171,-13.031,77.62,-54.079,-21.014,75.19
-77.992,13.979,63.7,-66.927,5.1902,61.741
-70.866,73.44,-2.2139,-65.981,72.726,-6.7718
-56.228,-26.549,82.618,-53.435,-30.242,83.756
83.735,-31.84,-51.946,82.668,-35.587,-47.218
34.938,-84.665,49.486,32.263,-81.226,48.78
-31.55,84.144,-52.496,-31.046,81.89,-51.409
-25.291,-57.364,83.348,-20.535,-62.663,83.822
74.714,-72.964,-1.6323,77.53,-68.383,-9.1123
-69.783,-8.2365,78.176,-69.955,-8.3189,78.066
-42.419,85.411,-42.796,-39.012,84.875,-45.502
-76.827,67.873,8.6658,-71.583,67.821,3.4175
-12.208,-64.772,77.398,-20.318,-54.965,75.38
75.417,-3.01,-72.768,71.911,1.8962,-73.848
-82.649,55.918,26.736,-82.263,51.788,30.552
51.542,-83.766,32.245,46.659,-82.294,35.712
27.818,-83.149,55.361,27.169,-81.563,54.531
36.17,-83.247,46.953,39.246,-82.999,43.597
24.797,55.747,-80.824,28.588,50.806,-79.363
78.798,-68.005,-10.631,78.626,-68.109,-10.141
-9.1979,-66.188,75.634,-13.579,-56.244,69.73
-77.951,8.8589,68.944,-77.051,9.4824,67.272
13.412,64.297,-77.994,12.089,59.206,-71.302
36.751,47.434,-84.665,32.344,48.671,-81.451
61.844,-80.991,19.056,58.463,-80.759,22.633
76.84,-5.4707,-71.176,76.667,-5.1172,-71.318
45.648,-83.807,38.004,48.196,-82.781,34.554
55.79,-82.693,26.599,45.979,-79.083,32.66
-28.153,-53.199,81.414,-30.173,-42.789,73.055
63.038,-80.32,17.219,60.78,-76.726,15.921
69.357,4.1018,-73.552,59.289,8.9804,-68.145
80.637,-20.074,-60.253,69.668,-12.647,-56.959
76.224,-70.223,-6.007,77.04,-66.771,-9.9769
-84.468,41.622,42.57,-79.367,45.541,33.543
-19.657,82.066,-62.267,-14.228,82.148,-67.597
19.056,61.844,-80.991,22.633,58.463,-80.759
64.993,-77.678,12.493,59.997,-70.985,10.949
-81.345,60.076,21.351,-81.144,55.953,25.02
-76.535,67.586,8.39,-65.597,63.702,1.7401
13.157,-79.491,65.951,17.936,-80.095,62.086
78.648,-64.789,-13.3,67.648,-61.371,-6.1527
-70.927,-5.6572,76.684,-68.016,-6.8333,75.051
82.16,-28.246,-53.851,82.129,-32.379,-49.501
67.88,9.3353,-77.658,64.612,16.781,-81.459
-84.82,44.792,39.88,-80.852,43.899,36.912
85.05,-44.663,-39.604,84.561,-50.887,-33.655
22.36,-81.631,59.102,23.67,-78.296,54.494
84.964,-36.836,-47.783,83.301,-39.236,-44.116
84.486,-31.923,-52.247,84.246,-31.587,-52.063
85.015,-41.652,-43.203,82.326,-40.22,-42.498
84.346,-33.762,-50.433,83.732,-37.675,-45.951
-75.044,68.052,7.0538,-72.03,60.719,11.311
-64.245,80.321,-15.853,-62.376,78.284,-15.913
18.647,61.857,-80.467,24.499,58.333,-83.406
-41.559,84.983,-43.296,-39.658,81.735,-42.342
18.383,-81.584,63.262,13.023,-81.566,68.258
-40.067,85.038,-44.699,-41.249,83.501,-42.375
-67.114,-7.3561,74.671,-60.32,-8.1013,68.541
-80.016,57.984,21.628,-74.36,49.594,24.238
51.267,-83.834,32.134,41.675,-79.399,37.597
-28.13,82.753,-54.714,-33.549,84.58,-51.058
-85.015,51.102,33.661,-85.03,51.234,33.93
55.432,28.61,-84.294,57.406,23.687,-81.797
-31.753,83.687,-52,-31.486,79.372,-47.817
80.094,-63.139,-17.116,83.468,-59.313,-23.582
32.976,-83.687,50.097,30.317,-77.631,47.339
-33.866,-50.966,84.663,-36.072,-46.533,83.073
84.852,-32.831,-51.884,82.357,-27.759,-54.236
80.997,-19.023,-61.67,78.297,-15.918,-61.968
-38.869,84.532,-45.323,-30.695,79.526,-48.769
34.053,50.632,-84.631,36.328,46.253,-83.081
5.7176,68.705,-74.547,10.099,59.414,-69.45
-82.174,62.059,19.398,-82.71,67.039,14.884
52.597,28.822,-81.376,44.433,27.88,-72.813
-63.609,80.451,-16.438,-65.784,78.742,-12.74
-71.012,76.268,-5.4889,-66.461,79.638,-12.498
68.829,5.3758,-74.267,58.823,10.037,-69.046
-30.111,-51.117,81.383,-32.193,-41.049,73.335
80.86,-62.475,-18.122,81.338,-58.386,-22.972
-73.605,-0.28012,73.866,-71.278,-3.9473,75.61
77.678,-12.556,-64.867,70.701,-11.234,-59.491
-10.631,78.642,-67.819,-11.295,76.792,-65.274
-52.496,84.144,-31.55,-51.409,81.89,-31.046
61.926,-81.672,19.526,63.856,-79.528,15.53
51.239,-83.717,32.514,46.876,-84.883,38.385
62.876,16.604,-79.828,58.07,19.461,-77.695
-63.7,79.481,-15.624,-60.475,77.505,-17.024
-12.399,77.499,-65.162,-16.749,79.456,-62.552
37.083,-85.045,47.741,37.867,-85.557,47.514
72.62,-0.65256,-71.967,73.21,-11.218,-61.837
1.7718,-74.912,73.227,4.4147,-74.355,70.29
-18.277,81.625,-63.4,-13.211,78.906,-65.549
80.273,-17.831,-62.611,83.398,-23.846,-58.893
-16.091,-64.079,80.042,-19.798,-60.741,80.709
83.297,-29.343,-53.775,80.105,-26.395,-53.668
72.021,3.7301,-75.962,70.673,4.4769,-75.493
49.75,32.566,-82.75,47.761,24.331,-72.371
-82.693,55.252,27.073,-78.956,45.251,33.483
-70.44,-5.6957,76.1,-66.802,-9.7283,76.636
84.292,-31.364,-52.56,83.748,-24.981,-58.141
-74.267,5.3758,68.829,-69.046,10.037,58.823
19.67,61.81,-82.189,14.752,67.054,-82.594
79.74,-11.67,-67.802,77.298,-7.7724,-69.6
-8.1433,-69.534,77.803,-7.9139,-66.242,73.993
14.525,-79.749,65.143,18.529,-79.796,61.447
-82.556,56.166,26.487,-82.45,52.348,29.931
7.5095,69.521,-77.406,12.341,66.128,-78.79
62.614,16.594,-79.55,59.227,9.3533,-68.767
-67.421,-11.242,78.335,-63.032,-18.809,82.335
-63.776,81.019,-17.279,-69.291,81.005,-11.721
67.53,-77.743,9.7395,63.936,-81.163,17.17
-36.121,84.422,-48.58,-40.673,84.706,-43.851
76.908,-11.125,-65.411,76.256,-21.161,-54.815
-44.622,-37.941,82.75,-43.752,-29.272,73.117
85.591,-48.284,-36.809,84.26,-51.477,-32.8
-73.141,-1.8649,75.129,-70.138,-1.7759,72.483
82.232,-57.929,-24.195,80.701,-51.994,-28.543
77.655,-6.89,-70.533,74.376,-3.109,-71.496
-21.32,-60.169,81.376,-25.02,-56.979,82.357
27.718,54.131,-82.439,20.229,51.428,-72.154
18.24,61.496,-80.42,12.43,57.642,-70.662
2.921,70.538,-73.925,-1.243,66.312,-64.758
-85.318,42.484,42.512,-83.694,45.409,37.893
56.89,25.889,-83.62,62.173,21.685,-84.46
60.62,-81.141,20.945,58.141,-83.858,25.525
24.91,-83.441,57.745,20.527,-84.18,63.067
-82.263,57.548,24.643,-82.345,54.112,28.167
79.71,-66.94,-12.642,77.167,-68.08,-9.0782
51.195,-84.206,33.008,50.459,-82.811,32.31
-60.807,-20.945,82.376,-66.152,-16.213,83.107
-64.245,80.321,-15.853,-62.376,78.284,-15.913
-81.023,16.836,64.187,-81,20.038,60.602
18.24,-80.42,61.496,12.43,-70.662,57.642
57.922,-82.17,24.239,54.764,-82.376,27.763
58.512,21.659,-80.637,56.617,22.777,-79.612
-81.334,63.303,17.656,-78.745,64.474,13.866
74.092,-73.08,-1.5624,69.929,-75.993,5.7828
-3.4561,73.281,-69.895,-2.6899,67.409,-64.649
72.705,3.1392,-75.814,73.138,3.0845,-75.517
58.792,-80.513,21.317,55.219,-80.668,25.077
-43.35,85.685,-42.054,-45.975,84.477,-38.676
-84.409,50.433,33.7,-83.949,46.262,37.675
-83.359,28.369,54.336,-77.627,20.79,56.396
-69.326,76.194,-6.6188,-72.651,73.459,-0.68363
32.995,-84.366,50.718,30.157,-82.283,51.913
70.507,4.599,-75.199,72.869,-1.3673,-71.47
50.713,-82.812,31.758,46.238,-82.004,35.704
-23.554,-57.891,82.16,-22.218,-55.25,77.747
-63.326,-17.54,81.163,-64.318,-13.555,78.31
56.692,-83.118,26.359,56.269,-83.165,27.084
31.758,-82.812,50.713,35.704,-82.004,46.238
-6.6585,74.323,-67.494,-6.614,67.655,-60.953
74.861,-66.798,-7.8951,68.762,-60.13,-8.5127
81.29,-51.303,-29.862,73.055,-41.08,-31.913
34.828,-85.025,50.03,30.801,-83.029,51.858
64.048,16.241,-79.851,61.306,21.67,-83.244
-81.308,61.95,19.21,-81.413,62.529,18.654
52.479,-83.223,31.232,44.217,-88.923,32.179
-10.449,78.032,-67.88,-18.164,81.954,-63.335
-82.838,22.536,60.142,-81.937,24.157,57.422
-81.534,29.298,52.312,-72.939,28.355,44.18
-23.554,82.16,-57.891,-22.218,77.747,-55.25
-45.685,85.459,-39.683,-48.251,84.645,-36.023
-42.45,-42.609,85.287,-37.706,-45.502,83.631
-18.805,81.904,-63.12,-15.201,80.553,-64.959
13.412,63.255,-76.98,13.703,56.333,-69.87
-42.054,-43.35,85.685,-38.676,-45.975,84.477
-40.714,-43.917,85.046,-42.747,-40.386,83.181
-74.3,0.96485,73.295,-76.014,5.0351,70.595
-74.411,72.652,2.1842,-70.115,75.713,-5.161
79.335,-66.417,-12.536,79.722,-62.615,-16.724
-67.905,76.954,-8.7923,-68.422,71.614,-2.8796
-75.843,6.9895,68.646,-74.688,10.886,63.829
-77.931,64.677,12.968,-71.112,59.491,11.582
84.409,-30.726,-53.555,83.22,-33.759,-49.542
-67.71,-8.6386,76.908,-63.111,-8.4521,71.905
-41.422,83.558,-41.763,-31.54,80.357,-48.6
-60.501,-19.763,80.606,-57.301,-12.989,70.165
74.068,-2.8464,-71.131,68.386,2.1834,-70.764
-78.184,14.141,63.697,-71.808,13.766,58.256
-12.215,79.264,-66.83,-11.933,78.692,-66.034
82.408,-54.038,-27.749,71.346,-51.365,-19.763
10.009,-79.008,68.913,10.297,-78.921,68.273
61.844,19.056,-80.991,58.463,22.633,-80.759
-49.02,-35.381,84.528,-45.067,-38.8,84.023
-3.1703,-72.736,75.907,-3.2403,-72.951,75.766
-7.6873,-69.397,77.202,-15.021,-65.305,80.67
81.41,-21.886,-59.42,78.264,-23.258,-54.81
44.074,-84.941,40.24,39.142,-84.678,45.47
-72.731,-2.5572,75.079,-75.198,4.7816,70.746
-79.674,13.673,65.349,-76.691,7.6131,68.798
-47.772,-36.834,84.859,-47.701,-36.499,84.589
71.569,-75.995,4.3574,71.6,-71.931,0.49729
55.918,-82.649,26.736,51.788,-82.263,30.552
-80.934,63.799,17.124,-80.422,68.879,11.581
67.46,12.009,-79.461,63.897,15.133,-79.219
-3.3525,74.165,-71.024,2.3419,69.585,-71.962
18.913,60.371,-79.89,10.38,58.291,-68.667
-12.642,79.71,-66.94,-9.0782,77.167,-68.08
77.188,-10.192,-66.716,66.281,-3.356,-62.832
-29.28,84.196,-54.671,-23.994,83.268,-58.907
17.277,62.987,-80.575,12.585,65.535,-78.431
-84.642,38.771,45.681,-84.347,44.356,40.456
84.148,-53.742,-29.575,84.149,-59.282,-24.499
-60.546,-21.106,81.751,-58.856,-21.311,80.274
-63.577,79.239,-15.226,-60.066,68.27,-8.0171
-82.003,56.708,24.951,-84.856,53.428,30.849
-70.688,-6.6727,77.53,-71.776,-3.0779,74.438
-75.464,67.334,7.8634,-68.928,62.022,6.5823
69.777,-77.605,8.1536,73.077,-74.492,0.97188
-72.9,70.911,2.2063,-68.611,61.216,7.4578
53.074,-81.538,28.402,46.394,-75.137,28.495
60.439,19.825,-80.668,57.269,12.585,-70.041
13.873,-79.501,65.547,17.535,-79.392,61.944
-73.476,-1.5542,75.036,-73.468,-1.8032,75.322
-7.717,-68.537,76.383,-2.0569,-68.548,70.728
-24.028,82.178,-57.909,-21.017,79.263,-57.911
-52.583,-31.371,83.652,-48.749,-36.095,84.713
51.117,-82.408,31.043,48.724,-71.905,22.902
80.811,-65.587,-14.982,80.51,-66.594,-13.729
-72.42,1.9609,70.37,-70.886,10.634,60.155
-78.459,67.213,11.298,-78.097,62.916,15.323
84.89,-41.621,-43.141,84.496,-41.287,-43.028
-83.287,29.36,53.938,-83.215,32.644,50.475
60.936,-78.897,17.961,55.219,-73.366,18.023
43.312,39.124,-82.641,41.772,30.666,-72.813
-84.471,56.724,27.219,-82.084,58.223,23.411
-65.908,-11.466,77.654,-61.806,-4.8165,66.592
80.554,-56.962,-23.4,72.623,-49.18,-23.228
-63.287,77.043,-13.539,-56.396,70.186,-14.019
-62.041,82.294,-20.044,-64.045,80.231,-16.131
61.131,-83.039,21.477,63.227,-80.81,17.41
-69.472,-8.1743,77.803,-66.211,-7.6958,73.309
83.476,-26.544,-56.617,83.686,-20.737,-62.231
-40.119,85.397,-45.126,-36.396,83.65,-46.945
-49.361,-35.156,84.914,-47.505,-35.103,83.158
-84.225,42.329,41.368,-78.992,38.988,39.966
-67.182,78.335,-11.267,-62.916,78.315,-15.167
-10.037,-66.809,77.157,-3.2938,-63.049,66.374
-58.496,-24.492,83.271,-63.897,-19.103,83.229
78.688,-15.466,-62.939,69.712,-8.5132,-61.14
-40.229,85.166,-44.595,-35.726,82.311,-46.427
45.987,37.826,-84.246,49.307,29.492,-79.083
-46.673,-35.644,82.831,-45.222,-27.976,73.604
-46.842,-38.478,85.504,-49.481,-34.971,84.782
41.306,-84.405,42.823,45.477,-79.526,33.954
-6.4427,76.535,-70.161,-10.412,78.47,-67.797
64.53,15.549,-79.641,61.384,21.328,-83.136
52.97,31.595,-85.062,55.425,27.483,-83.327
-84.342,35.071,49.238,-83.153,37.681,45.347
61.433,-80.389,18.303,57.736,-69.202,11.28
20.82,-82.493,60.971,16.291,-83.348,66.254
-36.828,84.813,-47.639,-30.484,84.316,-53.461
-52.976,-28.6,81.597,-45.003,-27.943,73.382
-64.444,79.321,-14.458,-60.812,82.889,-21.717
84.734,-38.105,-46.533,83.965,-37.388,-46.51
32.245,51.542,-83.766,35.712,46.659,-82.294
-30.369,84.572,-53.744,-30.828,83.968,-52.946
83.246,-52.269,-30.516,84.701,-47.746,-36.446
12.009,-79.461,67.46,15.133,-79.219,63.897
-74.216,74.403,0.069955,-70.816,74.025,-3.3355
71.69,-73.187,1.2018,66.836,-73.042,6.2971
-11.547,78.428,-67.027,-15.509,78.284,-62.575
1.3673,-72.589,71.222,-4.3193,-62.241,66.436
55.267,-83.149,27.88,54.314,-82.405,27.73
-51.573,83.828,-32.276,-46.721,82.45,-35.929
32.566,-82.75,49.75,24.331,-72.371,47.761
-73.925,3.1696,70.383,-63.453,-2.7034,66.094
-1.6323,74.714,-72.964,-9.1123,77.53,-68.383
-82.098,49.967,31.758,-73.739,40.241,33.436
50.818,-84.585,33.796,46.456,-83.058,36.08
84.373,-49.207,-35.009,83.06,-45.254,-37.65
-75.685,6.61,68.963,-74.656,10.601,63.988
63.783,-79.991,16.653,60.808,-83.501,22.431
80.977,-64.172,-16.821,80.953,-60.54,-20.045
-82.693,55.79,26.599,-79.083,45.979,32.66
46.715,-84.518,37.651,41.451,-84.362,43.408
56.803,-82.009,25.112,50.794,-77.876,26.899
6.7763,70.616,-77.399,9.016,68.078,-77.288
63.613,16.62,-80.135,58.875,20.607,-79.434
-69.326,-6.6188,76.194,-72.651,-0.68363,73.459
-34.506,-47.212,82.293,-26.109,-45.696,72.085
68.913,9.667,-78.666,67.931,7.3013,-75.431
-8.8146,-66.954,75.97,-8.2279,-61.453,69.751
83.752,-58.099,-25.46,80.666,-58.853,-21.477
31.293,-83.574,52.49,35.536,-84.55,49.076
7.3335,67.804,-75.013,11.746,57.953,-69.823
-50.791,84.748,-33.788,-55.581,84.138,-28.044
-55.298,-27.849,83.304,-54.469,-29.163,83.653
-70.223,-6.007,76.224,-66.771,-9.9769,77.04
0.43517,-74.508,74.035,0.37443,-74.056,73.437
82.502,-51.334,-31.074,71.936,-48.911,-22.715
-76.36,4.6492,71.402,-72.961,-2.3162,75.34
-47.251,84.5,-36.815,-37.625,79.905,-41.838
-35.009,84.373,-49.207,-37.65,83.06,-45.254
43.686,40.606,-84.949,38.785,45.874,-84.693
21.721,-80.948,58.823,14.139,-69.885,55.498
74.035,-74.539,0.43517,73.188,-74.74,1.1857
-64.55,77.588,-12.619,-54.681,75.317,-20.571
85.591,-43.722,-41.557,84.446,-46.939,-37.805
84.486,-52.216,-31.954,84.121,-51.876,-31.68
-36.543,-45.803,82.688,-37.227,-36.263,73.614
-18.517,-60.819,79.923,-16.487,-56.326,72.979
74.535,-72.691,-2.3785,71.009,-76.226,4.9667
55.705,-83.862,27.935,60.936,-83.719,22.509
70.639,-76.378,6.0784,74.788,-73.838,-0.58294
83.67,-57.878,-25.302,83.314,-57.392,-25.586
-64.868,79.395,-13.884,-65.953,73.545,-7.468
-76.566,9.664,66.623,-78.151,12.616,65.535
19.522,61.47,-81.053,23.411,57.841,-81.101
8.9387,-77.978,69.334,2.2936,-75.456,72.696
39.564,44.727,-84.894,44.972,39.997,-84.996
-81.253,63.872,17.189,-80.564,61.566,18.685
85.622,-41.774,-43.567,84.353,-38.116,-46.535
-60.63,-18.137,78.751,-53.168,-18.323,71.515
18.707,61.993,-81.321,12.989,65.131,-78.4
-12.709,77.064,-64.354,-16.625,71.843,-55.312
-49.455,-35.094,84.945,-48.718,-35.633,84.404
26.359,-83.118,56.692,27.084,-83.165,56.269
-69.516,-5.961,75.654,-70.534,-0.91773,71.618
-85.747,43.474,41.899,-84.633,46.068,38.862
-33.008,-51.133,84.268,-32.715,-50.863,83.809
57.291,24.244,-81.886,54.438,29.777,-84.864
-47.974,84.6,-36.898,-43.361,84.892,-41.318
85.411,-37.609,-47.651,84.284,-33.914,-50.164
51.946,-83.735,31.84,47.094,-82.543,35.401
-34.636,-49.643,84.342,-37.152,-45.844,83.153
55.298,27.61,-82.833,50.728,28.416,-79.15
-16.003,-61.713,78.089,-19.608,-51.334,71.097
85.065,-45.316,-38.912,84.087,-51.307,-32.839
-13.4,-65.751,79.145,-20.137,-61.73,82.536
-85.042,42.114,42.457,-82.983,43.915,39.111
-46.315,84.61,-38.199,-45.453,83.591,-38.105
-36.916,-46.176,83.558,-27.625,-52.049,79.922
-27.959,84.138,-56.055,-22.91,81.362,-58.028
35.544,-85.211,49.471,31.796,-83.712,51.64
43.312,-82.641,39.124,41.772,-72.813,30.666
68.598,-77.794,9.1866,65.145,-78.459,13.12
-79.005,68.434,10.551,-76.345,69.921,6.4337
-59.297,-23.482,83.022,-64.861,-18.162,83.237
-47.246,85.318,-37.92,-50.071,83.538,-32.981
