Ua(V),Ub(V),Uc(V), Ia(A), Ib(A),   Ic(A)
-129.62,24.101,109.71,-23.155,-109.94,115.41
-27.841,63.711,-38.79,-154.25,268.94,-126.59
122.61,-122.32,-0.81269,107.5,-17.993,-141.68
-88.52,-39.429,127.63,58.742,-141.65,66.809
-84.389,124.13,-39.315,-210.42,75.075,102.26
67.867,-128.92,60.616,177.94,-111.66,-120.3
114.06,-64.771,-49.271,102.56,67.809,-228.51
-11.715,59.696,-52.728,-136.08,251.48,-185.18
84.308,-124.45,39.115,174.09,-89.315,-140.93
-36.856,69.272,-34.997,-172.24,264.55,-91.794
-94.354,-38.388,131.15,57.121,-142.58,66.03
79.833,-44.107,-35.729,250.22,-60.719,-149.07
-122.84,108.64,13.913,-122.94,-24.72,121.1
123.92,-40.879,-83.662,21.033,58.765,-140.02
93.817,-8.0144,-84.899,2.5887,164.73,-225.16
57.23,65.125,-121.62,-92.927,106.17,-74.761
-71.183,125.15,-52.675,-213.17,85.543,92.68
57.164,61.5,-115.69,-127.89,213.56,-132.7
-115.25,107.17,8.8747,-135.65,-15.355,120.39
78.42,-33.51,-46.306,213.58,-30.775,-200.66
-45.602,96.259,-50.279,-201.62,166.03,-3.0474
-61.184,-8.361,67.509,-125.95,-145.05,206.32
75.096,-20.297,-57.343,180.39,10.27,-230.06
43.735,77.713,-120.56,-141.34,208.86,-115.48
-20.721,123.2,-100.08,-151.82,83.855,18.153
-132.34,39.448,94.557,-41.851,-93.518,115.61
6.6565,54.34,-64.307,-65.813,247.15,-209.29
102.44,-19.91,-82.241,14.099,154.8,-226.76
32.809,-82.896,52.808,158.93,-185.64,-19.036
95.113,-134.17,38.701,116.1,-62.153,-97.534
-79.052,43.859,30.078,-225.19,122.79,129.24
-75.418,-8.2385,74.741,-88.394,-95.109,256.9
60.383,-73.155,10.404,233.69,-221.85,-29.987
-71.087,66.293,-0.90637,-234.33,204.12,20.785
104.98,-63.143,-42.684,118.78,41.533,-220.2
-63.269,-11.944,75.8,-15.649,-191.54,175.21
-110.62,27.688,83.267,-64.641,-160.21,193.19
-33.481,-83.199,118.59,110.06,-222.08,69.763
65.739,56.652,-121,-108.69,212.74,-153.62
-67.779,-36.111,107.24,48.688,-216.82,131.32
42.513,-75.338,30.103,210.04,-259.1,27.794
-80.972,3.1135,78.985,-30.284,-185.73,183.42
-44.252,71.843,-30.187,-193.01,256.73,-63.669
-72.809,65.544,1.2302,-245.08,197.04,8.2037
-71.087,66.293,-0.90637,-234.33,204.12,20.785
49.958,4.1046,-60.905,79.041,96.622,-287.21
-72.034,-63.399,136.57,68.492,-136.46,50.728
-68.921,-56.37,125.33,65.131,-138.55,54.362
-123.49,90.412,31.749,-100.78,-47.821,126.66
73.949,-15.445,-60.75,170.88,28.77,-235.05
139.14,-75.222,-63.752,43.183,43.708,-147.88
-61.839,127.38,-66.549,-216.17,114.16,66.383
-70.104,65.565,4.0423,-245.15,163.08,44.826
-83.389,77.188,5.2939,-192.98,5.759,155.66
53.207,-76.639,15.462,245.11,-220.33,-19.433
-92.026,9.1614,85.453,-40.464,-179.49,186.31
-128.19,14.932,117.3,-10.681,-114.94,111.5
-1.3683,61.934,-61.954,-80.592,269.71,-171.65
25.616,44.9,-70.655,-2.5053,246.39,-214.2
125.27,-29.131,-93.506,1.2255,69.22,-134.65
67.233,-128.74,63.724,179.9,-128.19,-106.01
-12.268,-108.15,117.92,116.41,-134.73,-8.6191
-71.576,65.32,2.6886,-230.03,196.46,44.813
-119.52,113.92,5.6938,-132.06,-15.539,118.16
-87.048,33.987,46.021,-201.62,57.399,182.18
78.945,-38.494,-42.497,237.25,-29.046,-174.44
33.379,86.409,-116.77,-159.57,212.45,-99.983
19.518,-128.3,109.21,126.54,-114.76,-44.246
-29.071,122.52,-90.606,-154.42,77.33,31.739
134.01,-99.492,-34.937,67.539,23.887,-150.52
21.552,-66.309,41.633,159.29,-279.87,99.679
-64.555,-38.119,106.6,44.179,-216.25,135.42
-56.347,68.92,-20.106,-233.57,231.32,-62.125
57.15,-119.81,63.742,179.31,-139.05,-90.87
52.892,33.196,-85.116,-43.441,189.52,-201.39
-90.213,29.149,54.002,-197.4,45.055,189.84
20.578,47.03,-68.919,-32.485,239.99,-223.68
-105.48,64.011,43.558,-155.64,-58.778,181.52
53.095,-75.503,18.008,225.03,-239.1,-18.409
52.333,35.573,-88.996,-44.806,188.79,-199.69
111.22,-32.354,-81.29,24.087,35.466,-121.08
58.503,33.666,-95.265,-61.727,195.97,-188.32
-89.928,87.809,3.0665,-197.51,14.297,150.54
71.635,-54.52,-19.461,257.48,-133.01,-102.72
-99.377,-21.269,118.54,25.321,-129.04,87.703
117.66,-11.712,-108.93,-14.28,85.146,-136.81
22.941,-124.89,101.04,126.95,-114.65,-45.926
-98.784,128.42,-29.386,-145.27,18.382,94.824
-80.148,42.703,31.678,-227.17,123.84,127.3
-121.21,107.62,14.992,-125.64,-21.807,121.4
-4.3255,78.476,-73.343,-187.79,188.85,-44.355
134.33,-96.129,-38.983,67.386,26.556,-153.41
16.041,85.586,-100.95,-174,201,-72
12.168,-73.093,50.87,195.25,-248.98,142.58
43.735,77.713,-120.56,-141.34,208.86,-115.48
-83.841,76.577,6.2851,-191.41,2.0561,158.56
-91.489,129.23,-37.299,-144.03,31.894,76.452
-128.32,110.28,21.582,-110.59,-36.631,121.15
-56.648,-66.457,122.98,68.479,-137.83,47.162
48.201,17.339,-67.124,85.674,142.5,-255.83
44.752,26.958,-72.757,62.316,178.84,-245.06
-66.978,67.105,-5.0992,-232.28,215.15,2.4491
-42.767,70.275,-31.093,-189.91,256.19,-85.047
-4.0901,62.154,-59.598,-94.386,272.73,-164.01
109.78,3.5129,-116.02,-27.619,98.82,-135.54
-132.56,82.96,48.092,-87.815,-64.12,130.78
64.01,-71.645,5.2257,245.7,-197.39,-37.895
-77.913,44.906,28.958,-224.12,117.89,129.3
-102.59,-24.651,128.77,39.731,-133.93,77.605
-85.445,131.62,-44.071,-146.15,37.09,71.794
-64.842,-35.276,104.65,43.545,-216.56,135.58
-6.692,115.48,-108.76,-152.88,100.73,-1.7453
68.718,-56.246,-16.966,238.46,-155.78,-121.85
-48.698,-32.105,83.88,5.5904,-202.36,163.47
-10.307,-116.32,124.06,117.9,-131.18,-14.214
69.495,-63.777,-7.6032,257.17,-157.28,-77.008
91.181,-90.776,2.5278,160.69,-30.927,-187.1
19.124,-73.08,45.849,192.13,-257.47,113.48
-111.33,28.339,82.248,-63.487,-162.96,192.21
-86.64,106.94,-19.165,-204.23,37.862,132.41
-18.751,-79.718,101.62,131,-211,37
-34.828,-48.229,76.087,33.775,-231.7,220.4
122.98,-51.857,-70.134,61.076,117.24,-236.15
-25.626,-101.31,124.31,106.43,-137.21,7.0277
53.095,-75.503,18.008,225.03,-239.1,-18.409
11.462,107.09,-117.1,-141.38,104.77,-18.422
-57.156,-30.378,86.098,-42.653,-259.25,242.03
104.98,-63.143,-42.684,118.78,41.533,-220.2
-75.89,120.92,-42.46,-209.15,79.148,99.179
-46.104,-40.263,77.479,12.419,-200.37,241.01
-98.136,125.33,-22.422,-148.31,16.563,98.654
-81.29,45.952,28.206,-240.21,135.66,106.91
50.948,17.98,-69.439,109.45,164.26,-233.82
9.4931,57.372,-67.053,-48.782,264.1,-186.78
-31.166,60.272,-35.536,-182.25,244.94,-160.61
-26.795,-80.082,109.02,122.66,-215.06,49.302
38.409,-82.37,33.344,246.52,-233.29,42.223
96.599,-130.25,31.668,117.29,-48.112,-116.78
102.47,-15.209,-85.91,11.21,156.72,-227.77
-30.38,-99.713,129.6,94.232,-132.82,15.654
90.685,40.906,-131.08,-84.014,111.96,-91.451
120.56,-5.9454,-111.2,-20.697,91.477,-134.47
-53.221,128.49,-71.808,-159.39,60.031,57.3
122.61,-122.32,-0.81269,107.5,-17.993,-141.68
99.67,-59.416,-38.594,121.77,39.458,-219.29
94.804,-120.48,27.235,173.15,-70.672,-158.65
47.256,22.589,-70.747,93.073,178.11,-232.13
72.401,-125.06,53.861,176.38,-103.15,-129.83
20.321,49.448,-69.417,-17.483,252.57,-208.02
94.801,32.819,-127.54,-70.253,108.48,-100.8
-80.492,2.1792,79.703,-28.975,-187.55,182.48
-73.322,64.508,5.9562,-228.58,184.98,60.541
44.703,9.9469,-61.185,63.492,110.25,-288
-123.19,49.431,71.452,-69,-75,123
83.76,-3.7287,-78.533,-5.9468,170.39,-220.7
133.74,-46.719,-89.051,28.817,48.332,-140.69
87.436,35.655,-124.97,-76.63,110.15,-96.697
26.909,93.336,-120.97,-119.94,107.38,-46.043
102.76,-135.24,32.408,117.38,-52.415,-111.97
98.17,-13.467,-83.408,9.4789,160.44,-225.43
51.096,6.3922,-62.927,81.328,104.86,-279.2
-86.919,108.22,-18.408,-204.28,38.994,132.41
-89.849,99.896,-7.3349,-201.16,26.841,141.35
90.589,34.707,-126.47,-75.132,110.79,-98.912
-85.445,131.62,-44.071,-146.15,37.09,71.794
41.911,-131.3,87.265,137.52,-94.705,-80.768
-36.023,125.4,-86.802,-158.28,70.896,43.551
68.476,-50.656,-26.706,233.17,-97.069,-171.25
91.577,36.571,-124.76,-82.324,111.21,-92.773
-32.169,-46.76,67.959,60.892,-188.72,223.56
-45.602,96.259,-50.279,-201.62,166.03,-3.0474
37.562,30.357,-70.299,18.745,191.13,-252.05
80.181,50.105,-131.13,-86.634,111.77,-86.603
97.332,-13.624,-82.16,6.6031,162.78,-225.62
-45.602,96.259,-50.279,-201.62,166.03,-3.0474
-2.5078,62.366,-61.439,-79.423,270.63,-170.84
-132.61,98.747,35.356,-94.446,-55.523,126.93
70.049,-15.079,-60.12,149.51,32.482,-254.08
9.1185,83.304,-90.72,-180.78,196.15,-60.688
63.338,57.382,-119.69,-118.91,211.7,-141.73
36.914,-128.37,90.858,131.61,-102.05,-68.143
92.278,-88.494,-0.62796,160.27,-30.615,-188.87
-80.692,-3.0354,75.083,-117.27,-65.384,248.52
-90.993,123.2,-31.251,-210.49,61.835,116.21
26.262,-74.726,40.851,192.32,-265.23,85.242
44.53,19.153,-66.936,64.768,149.06,-262.37
-83.389,77.188,5.2939,-192.98,5.759,155.66
-86.084,38.283,41.765,-207.85,70.376,170.37
-20.721,123.2,-100.08,-151.82,83.855,18.153
-82.118,43.245,36.46,-232.18,61.212,136.72
19.199,104.6,-123.14,-133.2,103.19,-23.783
-121.27,42.721,81.589,-89.216,-137.11,195
10.911,-66.828,52.114,136.34,-281.43,130.05
-66.126,-44.339,111.95,49.104,-217.68,130.75
-108.63,-11.225,119.02,12.367,-131.38,101.26
85.937,-123.9,33.75,119.57,-62.105,-104.28
-37.211,68.146,-33.616,-174.97,264.58,-94.431
-29.629,-51.588,74.84,48.565,-240.52,212.86
-13.121,-58.715,68.643,60.618,-267.25,174.15
65.452,-127.19,62.99,178.95,-115.67,-118.3
-128.32,110.28,21.582,-110.59,-36.631,121.15
-114.78,126.86,-9.3654,-132.99,-6.9096,110.86
-137.64,50.704,86.474,-56.425,-78.867,117.06
-74.624,51.852,20.505,-243.88,131.28,87.574
-67.427,-6.7232,69.781,-107.78,-126.18,231.56
-115.82,-2.7828,118.61,4.76,-126.98,107.2
124.05,-64.505,-62.751,49,39,-148
-22.542,-49.914,70.361,28.152,-262.45,187.36
74.782,-14.718,-62.671,178.15,37.924,-228.94
-74.98,121.85,-45.915,-210.87,79.099,99.865
104.04,-60.433,-42.631,119.92,42.45,-220.12
-30.044,-101.59,127.16,87.017,-134.06,22.512
-38.916,73.24,-34.658,-183.1,255.55,-76.959
-8.1297,-60.266,65.817,74.846,-275.38,161.72
78.432,-45.376,-35.149,246.65,-62.725,-151.52
65.443,33.415,-102.7,-74.983,198.25,-177.65
-78.11,3.9373,69.975,-137.28,-70.562,228.9
-53.39,-33.759,79.379,-18.364,-173.97,247.61
-88.062,86.05,3.6452,-197.36,12.416,151.55
-100.41,63.039,38.666,-159.64,-51.247,180.03
-89.928,87.809,3.0665,-197.51,14.297,150.54
130.93,-82.017,-50.577,58.956,33.757,-153.43
-21.931,65.049,-42.861,-136.06,272.7,-133.05
10.911,-66.828,52.114,136.34,-281.43,130.05
45.06,27.327,-72.715,79.854,195.4,-228.42
21.573,-68,43.26,159.24,-276.91,101.67
58.487,36.96,-95.783,-62.698,194.87,-188.24
-97.282,126.23,-28.141,-146.48,21.099,92.868
-113.74,69.549,48.024,-141.18,-77.216,188.39
108.67,-113.36,4.233,113.59,-27.226,-137.96
40.385,27.387,-71.29,33.898,179.58,-255.82
-115.73,10.067,106.25,-10.372,-118.25,113.74
-117.33,33.197,84.206,-74.304,-152.72,196.35
125.02,-61.782,-61.838,73.542,105.48,-238.02
16.041,85.586,-99.836,-174,199,-72
-126.33,111.77,16.04,-123.38,-26.763,121.11
-71.183,125.15,-52.675,-213.17,85.543,92.68
-83.654,1.7023,74.314,-129.29,-50.618,241.81
-32.699,63.12,-35.221,-172.03,262.37,-118.02
-48.854,-31.407,76.336,-31.221,-192.38,230.46
100.28,21.225,-120.52,-51.395,100.09,-112.74
-59.354,70.541,-12.888,-219.51,228.44,-4.018
52.333,35.573,-88.996,-44.806,188.79,-199.69
-14.49,-58.294,68.829,67.733,-262.67,179.62
-61.184,-8.361,67.509,-125.95,-145.05,206.32
69.597,56.879,-127.86,-92.107,107.95,-78.073
64.628,-5.1499,-63.862,125.86,66.295,-263.84
21.031,-72.411,43.887,181.72,-268.35,102.16
119.7,-117.25,-5.0496,104.62,-17.039,-142.21
-0.62087,-64.892,61.382,109.31,-277.8,151.35
-17.162,-64.851,71.888,108.8,-239.72,201.62
23.146,-76.599,42.959,201.01,-255.44,95.968
-2.0463,82.106,-77.083,-184.69,192.49,-50.907
-85.304,55.356,32.293,-175.55,-28.068,170.48
-65.39,-4.7337,70.162,-17.953,-191.01,175.57
-75.082,51.678,21.147,-230.24,149.88,102.1
45.785,-77.757,25.143,228.69,-246.13,5.6573
-128.01,39.602,86.69,-46.896,-88.686,115.31
-74.838,123.21,-46.217,-149.18,43.723,67.97
-64.131,66.518,-9.2366,-240.7,218.73,-28.155
24.281,-129.07,104.11,127.8,-107.2,-55.568
-1.3683,61.934,-61.954,-80.592,269.71,-171.65
-0.62087,-64.892,61.382,109.31,-277.8,151.35
51.06,-74.132,19.674,229.61,-236.86,7.2057
73.267,-21.887,-55.526,176.13,3.5364,-236.57
-84.389,124.13,-39.315,-210.42,75.075,102.26
-83.577,31.473,49.099,-196.47,33.789,187.61
68.178,-130.16,63.203,182.54,-127.18,-108.6
-73.322,64.508,5.9562,-228.58,184.98,60.541
36.555,-73.746,34.388,193.9,-262.74,59.083
-108.34,66.836,46.526,-149.63,-67.089,184.46
-22.339,-99.911,121.43,103.1,-138.52,9.485
44.967,-75.446,26.82,214.37,-257.44,12.041
71.449,-53.007,-19.854,260,-129.55,-101.35
31.082,-76.949,38.893,194.27,-267.68,59.737
-40.068,105.25,-64.661,-206.97,146.71,20.448
-12.963,-57.762,67.205,58.645,-271.29,171.01
-73.18,64.688,2.7219,-236.06,194.48,37.836
134.95,-40.164,-97.922,14.683,60.522,-139.12
130.81,-82.497,-48.623,43.185,49.646,-151.69
-42.675,-46.887,80.914,36,-202,246
-127.45,90.342,37.464,-90.541,-64.655,134.11
141.08,-54.794,-86.216,36.007,64.293,-162.36
71.839,-17.225,-59.319,166.67,20.317,-242.33
39.846,-74.213,31.864,206.03,-257.55,46.269
79.477,-32.843,-47.351,233.51,-8.8274,-181.65
95.113,-121.1,28.539,174.11,-72.177,-157.25
61.673,61.347,-119.59,-118.06,216.08,-145.9
70.672,-29.79,-47.988,182.65,-24.584,-235.5
39.537,79.455,-118.23,-148.3,209.62,-110.25
-85.811,30.819,50.751,-193.4,39.858,192.71
-65.612,-37.298,106.81,45.772,-216.47,134.31
6.3641,85.143,-88.646,-181.68,195.99,-59.877
69.597,56.879,-127.86,-92.107,107.95,-78.073
7.7958,-118.72,109.78,127.2,-127.77,-28.672
-65.598,-6.2036,72.998,-19.988,-189.36,178.1
61.226,-121.97,63.494,177.05,-138.2,-92.642
-42.599,-33.816,73.043,-36.492,-226.98,205.62
-15.204,122.29,-107.23,-152.79,90.131,11.45
-27.114,-58.249,75.047,80.45,-228.05,224.98
-126.34,67.499,60.637,-122.02,-107.95,197.8
-17.819,75.703,-57.24,-188.77,173,-26.369
-56.018,70.346,-17.055,-217.55,239.2,-23.475
104.98,-63.143,-42.684,118.78,41.533,-220.2
-43.086,68.735,-30.29,-199.03,249.26,-95.528
90.332,-126.35,32.515,124.82,-60.866,-109.45
-89.345,-38.029,127.11,56.045,-141.83,67.085
67.265,31.328,-98.618,-71.758,198.74,-180.57
-93.456,-41.202,132.51,59.316,-143.51,65.359
-130.08,34.705,98.303,-38.496,-94.763,116.28
-107.04,-14.709,119.93,13.824,-130.8,99.637
-0.52326,-66.894,60.622,131.33,-274.51,149.06
-32.699,63.12,-35.221,-172.03,262.37,-118.02
-43.516,99.778,-56.672,-203.67,155.96,9.5001
-88.621,107.76,-16.815,-206.39,41.161,131.42
122.61,-122.32,-0.81269,107.5,-17.993,-141.68
-43.357,-34.56,74.515,-31.115,-221.17,211.72
91.905,-101.19,10.02,165.18,-41.917,-177.34
57.388,37.528,-93.549,-55.676,195.88,-192.24
-124.26,122.39,1.7602,-131.58,-15.086,116.97
20.865,49.401,-69.447,-17.275,253.37,-205.55
66.59,-62.086,-9.3766,237.16,-168.87,-108.91
-132.69,82.898,50.528,-86.074,-65.706,129.69
-119.52,113.92,5.6938,-132.06,-15.539,118.16
44.163,-79.631,24.507,254.14,-222.09,10.316
-121.74,104.81,18.209,-121.7,-26.625,120.85
-37.969,94.053,-53.01,-200.02,170.1,-9.6498
120.79,-107.36,-16.127,97.62,-6.0348,-145.09
0.82071,114.41,-114.72,-149.07,101.4,-7.1025
-51.391,-35.017,88.536,9.6454,-203.31,159.21
54.086,40.807,-94.04,-54.675,194.87,-193.19
-92.635,10.332,85.321,-41.601,-177.61,187.3
9.7644,-80.478,71.374,150.1,-201.03,4.6551
-87.048,33.987,46.021,-201.62,57.399,182.18
131.66,-43.195,-94.506,28.712,48.409,-139.95
33.408,102.44,-131.68,-122.09,102.54,-36.154
122.14,-94.798,-29.816,78.451,11.366,-148.73
-65.905,-2.1526,70.516,-20.822,-191.91,179.78
-97.117,55.294,44.68,-169.53,-40.74,177.33
-24.521,126.24,-101.09,-152.89,73.121,31.546
-80.148,42.703,31.678,-227.17,123.84,127.3
-110.59,29.613,82.063,-64.107,-161.79,193.06
-39.576,108.92,-68.001,-206.45,134.44,34.37
-115.92,20.618,97.031,-25.302,-109.1,117.47
62.932,-2.6673,-63.576,113.26,81.602,-268.61
42.259,-89.557,50.851,163.89,-180.14,-31.876
-97.701,124.46,-25.956,-148.4,20.898,95.68
-54.889,-71.042,123.66,69.146,-135.17,44.399
71.684,-13.591,-62.292,154.35,39.872,-247.81
17.711,-69.136,44.882,164.25,-276.94,108.61
-102.14,134.59,-32.042,-141.94,21.921,86.235
60.872,-73.623,6.119,237.97,-204.44,-63.828
-80.81,44.033,36.685,-239.74,50.16,130.61
53.856,-118.33,65.895,173.64,-142.46,-83.895
-60.896,-59.719,122.56,78.966,-224.99,107.91
-11.331,120.43,-106.62,-153.77,93.872,6.3906
71.124,55.017,-125.24,-90.184,108.47,-80.189
-75.684,47.203,28.934,-246.11,86.946,106.38
-124.41,26.857,97.225,-31.387,-105.48,119.79
-53.658,-23.57,78.113,-3.5656,-197.85,167.64
107.1,10.818,-119.09,-40.192,100.17,-126.41
43.281,-77.681,28.448,216.35,-256.32,14.181
-135.94,27.985,110.42,-23.772,-107.08,116.96
-5.0917,56.015,-57.535,-121.52,229.4,-221.06
-22.075,-60.224,71.705,98.014,-215.06,215.86
34.113,-124.37,90.157,132.03,-104.65,-63.388
108.38,5.808,-113.08,-30.007,98.559,-135.35
48.716,-99.468,52.818,168.61,-170.93,-47.562
32.994,35.47,-70.331,10.745,212.51,-240.84
-83.58,35.215,44.662,-203.83,49.4,178.07
-65.598,-6.2036,72.998,-19.988,-189.36,178.1
-85.184,78.278,6.9635,-195.51,8.9488,156.94
-69.435,124.47,-54.941,-211.33,86.54,90.576
124.59,-71.784,-54.981,55.726,36.177,-154.76
15.488,-71.415,46.569,182.25,-260.93,130.6
68.262,-27.25,-49.954,176.18,-10.573,-244.7
-22.172,65.28,-42.788,-141.77,270.73,-137.18
-42.767,70.275,-31.093,-189.91,256.19,-85.047
82.305,50.204,-129.18,-97.741,110.3,-78.472
8.3955,-79.41,71.518,149.84,-200.33,4.1565
60.422,73.133,-134.13,-97.291,102.93,-64.795
-47.126,-42.799,80.406,20.542,-190.56,250.12
70.345,-124.79,55.115,175.24,-102.27,-128.61
71.146,-41.384,-39.166,207.21,-54.054,-212.84
-29.373,133.52,-102.57,-154.84,71.459,37.378
39.537,79.455,-118.23,-148.3,209.62,-110.25
-78.177,16.933,60.082,-199.32,-50.887,183.03
52.729,35.135,-88.82,-48.893,189.16,-197.43
74.56,-47.472,-31.567,220.52,-94.525,-177.78
22.851,99.703,-121.35,-131.14,107.24,-32.557
-40.928,73.148,-33.668,-186.07,255.13,-77.652
-54.856,-34.139,80.901,-12.492,-164.78,255.05
-126.33,111.77,16.04,-123.38,-26.763,121.11
-83.223,-42.97,128.08,67.941,-144.42,59.633
-79.09,70.624,11.569,-190.18,-3.4488,161.57
49.548,-115.76,67.093,172.95,-143.94,-83.19
46.666,-102.49,56.703,167.78,-165.08,-53.597
-85.708,-47.295,130.7,68.176,-143.18,55.655
-18.751,-79.718,101.62,131,-211,37
36.28,83.212,-118.96,-151.69,207.53,-104.61
-21.713,-62.763,73.89,94.676,-233.69,213.59
128.69,-91.717,-36.627,63.241,32.394,-157.02
11.084,47.857,-64.071,-68.319,224.04,-240.36
-88.194,124.52,-30.077,-147.13,29.604,81.805
37.739,85.121,-123.78,-104.27,100.76,-56.565
-41.517,-38.209,75.156,-1.341,-218.65,222.06
56.028,18.953,-75.045,-30.58,180.83,-205.16
29.987,-127,94.016,129.01,-108.04,-57.256
-132.61,98.747,35.356,-94.446,-55.523,126.93
-28.994,83.799,-54.282,-196.37,172.87,-20.278
-80.991,42.971,36.282,-238.07,53.031,130.08
96.233,-132.78,35.998,115.4,-62.478,-97.746
43.613,79.125,-122.19,-102.05,105.16,-61.182
-86.355,25.528,54.224,-185.14,30.415,203.44
-114.34,3.7214,110.87,-7.7644,-119.56,111.29
3.5984,60.053,-64.633,-74.763,259.39,-187.77
-83.223,-42.97,128.08,67.941,-144.42,59.633
-46.104,-40.263,77.479,12.419,-200.37,241.01
-44.005,131.29,-86.393,-163.32,60.92,58.559
-124.41,26.857,97.225,-31.387,-105.48,119.79
78.016,-46.949,-32.307,253.92,-77.374,-137.99
107.46,-22.496,-82.012,18.097,154.6,-229.73
-109.75,-4.2545,111.92,1.2645,-128.3,111.21
-121.74,104.81,18.209,-121.7,-26.625,120.85
-67.779,-36.111,107.24,48.688,-216.82,131.32
0.84282,-64.867,61.206,106.43,-279.34,147.19
-116.85,108.68,11.163,-131.35,-17.624,120.66
36.268,-127.15,90.241,131.85,-104.07,-66.775
-31.765,-93.123,122.78,97.198,-139.49,17.897
-77.166,13.091,63.201,-188.22,-69.615,188.99
30.922,84.217,-114.14,-160.53,204.84,-92.617
69.694,-58.122,-13.866,258.98,-143.31,-89.656
46.152,-105.3,62.545,172.11,-159.77,-62.186
30.172,109.79,-137.82,-128.3,102.14,-32.6
77.909,-127.77,49.018,176.14,-99.022,-133.54
125.34,-108.25,-21.228,84.455,5.4604,-146.05
-63.633,-10.709,74.71,-16.504,-192.13,175.06
53.856,-118.33,65.895,173.64,-142.46,-83.895
31.988,106.15,-134.51,-125.1,102.04,-33.966
-80.619,45.342,33.142,-243.1,71.051,119.02
-62.95,-58.065,121.94,76.955,-225.81,109.93
-20.955,-55.102,70.39,55.232,-254.25,195.12
-123.71,123.67,-0.59928,-132.64,-13.672,118.28
79.086,-36.786,-43.314,238.34,-24.949,-171.98
43.246,-106.31,65.59,170.35,-156.85,-65.718
-63.368,-55.245,121.53,66.619,-224.34,118.31
-6.5689,119.45,-112.39,-153.77,96.231,4.8515
-64.717,123.63,-56.771,-212.38,89.267,87.847
-84.629,126.01,-39.397,-211.42,76.07,101.93
45.867,-98.709,56.03,167.84,-169.34,-49.589
61.233,3.5439,-65.868,109.8,112.84,-256.02
-90.993,123.2,-31.251,-210.49,61.835,116.21
-126.09,70.767,55.397,-82.621,-66.79,130.38
29.604,-81.102,40.797,231.45,-240.17,73.912
-136.07,46.959,90.445,-53.664,-81.292,116.06
46.42,12.224,-63.398,67.662,116.2,-279.96
-83.422,123.73,-39.097,-212.85,73.145,104.23
58.487,36.96,-95.783,-62.698,194.87,-188.24
-39.835,133.87,-93.122,-158.83,66.721,47.785
32.672,-83.349,51.91,159.53,-185.64,-21.852
-67.163,125.14,-56.209,-212.27,90.441,88.988
-65.418,-43.846,113.04,54.888,-219.53,126.36
74.782,-14.718,-62.671,178.15,37.924,-228.94
-61.184,-8.361,67.509,-125.95,-145.05,206.32
1.9805,58.762,-63.039,-75.77,258.67,-191.74
-10.453,82.979,-69.881,-198.03,194.23,-37.372
77.909,-127.77,49.018,176.14,-99.022,-133.54
-26.795,-80.082,109.02,122.66,-215.06,49.302
-58.983,71.667,-12.314,-228.14,213.61,-12.324
93.129,-99.813,6.7584,163.17,-38.819,-183.32
81.903,-63.444,-16.678,148.58,-4.4808,-201.51
39.974,80.971,-119.34,-147.81,211.65,-110.74
70.532,-45.839,-35.201,216.5,-66.717,-201.57
110.23,19.983,-129.23,-57.309,100.53,-107.54
-41.569,-44.037,77.103,29,-211,236
-44.1,96.626,-52.344,-201.53,160.93,-0.029052
-126.72,107.71,22.164,-107.35,-40.702,122.1
-31.993,-98.442,128.36,86.013,-134.52,24.61
124.34,-107.2,-19.589,86.687,2.2758,-145.17
85.331,-53.02,-32.877,137.49,11.774,-209.67
43.281,-77.681,28.448,216.35,-256.32,14.181
-52.333,72.789,-22.276,-208.45,246.64,-34.101
-50.153,72.759,-22.827,-213.33,235.5,-38.914
-82.118,43.245,36.46,-232.18,61.212,136.72
67.408,0.86836,-68.371,148.61,123.07,-230.62
-78.616,-0.17143,79.302,-27.12,-187.02,180.27
-40.068,105.25,-64.661,-206.97,146.71,20.448
-76.626,127.53,-51.05,-213.05,84.54,92.851
-14.262,-85.379,99.945,134,-213,35
-57.791,-13.577,69.872,-115.58,-164.78,215.5
-16.219,-53.692,68.065,43.036,-267.19,179.29
-5.0053,61.747,-58.648,-103.98,267.62,-172.11
-95.996,56.39,40.241,-169.48,-36.675,175.19
-123.74,54.989,69.216,-72,-73,124
-40.737,-79.919,121.88,102.79,-220.64,77.697
60.831,-71.413,5.6048,233.3,-214.71,-51.186
5.8528,82.411,-87.819,-182.72,190.87,-55.503
-42.984,101.91,-56.664,-204.4,156.92,6.5403
-29.074,-101.01,131.15,102.89,-136.65,8.6622
-57.156,-30.378,86.098,-42.653,-259.25,242.03
62.428,-67.089,-3.8494,247.61,-169.25,-103.88
-114.84,125.23,-8.7962,-133.03,-8.855,110.83
-60.559,70.431,-12.762,-217.58,232.72,-2.9765
-35.965,-31.868,66.236,-46.192,-199.28,181.95
-39.739,130.51,-89.293,-163.05,66.447,52.051
-83.389,77.188,5.2939,-192.98,5.759,155.66
42.326,28.826,-72.783,41.291,187.5,-248.2
67.246,-50.991,-22.279,231.26,-131.81,-152.23
-12.017,-87.077,99.387,137,-211,28
-36.965,-36.628,72.054,-19.265,-238.19,202.14
-104.66,-9.3227,116.26,10.101,-132.34,104.41
62.799,-54.416,-17.922,246.25,-128.74,-141.15
-122.23,3.6987,120.35,2.9213,-124.05,107.31
-63.104,-61.81,125.02,71.483,-227.08,115.24
