Ua(V),Ub(V),Uc(V), Ia(A), Ib(A),   Ic(A)
17.873,25.007,-85.326,7.7422,-0.28852,-0.91979
71.633,-68.74,4.5654,-0.025863,-0.025901,77.316
83.363,0.28275,-58.439,0.80678,41.62,0.79891
64.261,-74.186,14.27,-0.2503,0.46605,-0.15536
15.142,-72.273,66.876,15.636,-0.35856,0.68487
36.637,-78.648,35.614,18.091,-0.14247,0.34911
-81.869,30.93,47.06,-0.040469,18.618,-0.014516
-38.685,78.513,-32.244,-18.01,0.038774,-0.34483
24.962,48.17,-51.512,0.2577,-0.25573,-10.636
67.074,-72.911,-6.1231,0.21377,-0.88267,-16.051
1.3029,-65.187,37.002,0.49021,-0.88481,-0.31414
-66.699,26.045,-25.458,-0.63218,4.9711,-0.27522
-66.892,-0.73462,77.321,-0.03927,17.806,-0.039251
39.102,16.86,-77.872,0.49879,-9.5362,-1.0084
39.561,34.171,-49.422,0.43248,-0.343,-7.5141
-77.072,57.465,23.932,-0.28843,0.5632,16.803
-68.148,-53.986,5.8917,-0.11636,-0.0035918,8.1527
-3.1228,-63.198,49.884,-0.13877,0.074498,14.12
39.619,35.867,-79.698,0.3522,17.66,-0.15224
68.692,-1.2323,-70.923,1.0518,-9.0444,0.04879
0.025945,0.019441,-1.807,70.632,-76.37,0.82439
-49.788,83.583,-32.541,-0.31958,0.29542,0.12845
13.425,-85.137,56.14,-0.025883,2.3613,1.7113
83.502,-11.511,-43.428,-0.84579,-9.1663,-0.18125
-10.495,-58.395,81.535,15.922,-0.030707,-0.014384
83.435,-46.05,-33.494,0.11618,-0.29757,-0.12849
-73.048,-3.6778,64.432,-0.91765,-15.3,0.43498
-15.756,78.658,-33.205,0.011957,0.41848,-3.8316
4.5635,61.789,-78.081,-0.027451,0.31442,0.11766
93.558,-2.9612,-29.318,-0.76812,-9.0196,-0.12947
-81.219,8.1576,21.593,-0.77736,-0.28732,6.0769
-0.014536,0.0069096,-1.3646,-10.247,76.325,-47.13
-21.447,19.842,-69.249,-0.077675,-0.81996,0.21578
79.67,-39.656,-35.673,0.15805,-0.3782,-18.041
-50.712,78.741,-29.311,-0.51027,0.25588,-17.392
-62.898,23.28,55.776,-1.6129,0.22234,0.10622
8.1576,21.593,-81.219,-0.28732,6.0769,-0.77736
55.562,-80.25,22.249,-0.2083,-0.54219,0.22323
3.1288,63.346,-50.443,0.14344,-0.13718,-14.437
55.321,-78.244,24.604,0.62581,-0.24938,17.872
-84.073,16.707,30.173,-1.078,8.915,-0.25825
-40.232,-14.108,85.592,0.097247,-8.4509,0.92931
-0.056225,1.5799,-0.069122,-31.606,-32.831,84.926
85.722,-4.1122,-54.416,0.80211,42.973,0.83456
-81.934,21.522,8.7801,-0.96608,7.9976,-0.26621
81.761,-62.573,-19.279,0.25322,-0.057777,-0.036936
-63.911,-58.432,5.7562,-0.12745,-0.01191,10.701
21.471,-84.419,17.233,7.8454,-0.85374,-0.24858
15.553,4.2693,-96.454,0.40254,42.859,0.65862
80.709,-38.581,-36.253,0.0036717,-0.65661,-18.667
-58.888,79.005,-0.73921,-0.32398,0.46075,-0.1872
0.02446,-1.6757,0.027344,60.555,11.794,-82.452
78.305,-48.147,-10.192,0.95128,-0.52585,10.764
29.04,-26.284,66.428,-0.36811,3.6615,-0.015119
86.028,-50.697,-4.4546,0.94155,-0.059197,0.94469
58.421,3.5544,-79.127,0.14332,-13.993,-0.87028
78.347,-3.6901,-59.746,-0.14422,9.3629,-1.1081
-46.308,3.4289,64.809,5.247,0.0067944,-0.050409
-17.809,-51.147,18.23,0.034483,0,33.562
-81.869,59.677,-0.45124,-0.30218,-0.34955,-36.386
1.6775,-0.067919,-0.059704,-30.026,85.827,-36.371
18.871,-77.357,35.37,-8.2083,-0.96344,0.52792
-25.872,-84.765,4.6657,-0.24835,-0.28468,-6.2586
-12.925,-56.733,49.887,-0.040469,0.025509,0.97235
-55.95,-24.2,81.093,-0.12859,-6.7987,0.66437
84.495,-14.811,-14.044,-0.051786,0.65592,7.1811
-74.861,39.23,46.636,-0.060052,-0.097234,0.038756
-71.746,-6.8775,67.171,-0.88822,-15.927,0.36758
17.873,25.007,-85.326,7.7422,-0.28852,-0.91979
1.5057,-68.115,70.572,9.549,-1.1549,-0.16673
-26.231,-24.73,75.933,-0.59886,6.2416,0.98147
-77.795,-2.5017,23.625,-0.69731,-0.22947,6.409
-31.159,-39.098,78.029,-0.3256,-17.882,0.088449
79.224,-44.027,-32.334,0.20107,-0.3869,-18.399
8.2268,21.597,-81.224,-0.2717,7.6992,-0.92217
82.586,-43.063,-37.267,-0.51783,0.18125,-0.17262
-52.907,58.227,14.173,-13.72,-0.15532,-0.16671
72.092,-29.58,-16.42,0.98454,4.0342,-0.57267
-2.1133,66.469,-49.434,0.091791,-0.092698,-15.087
-73.51,2.5226,71.379,-0.3834,0.12637,0.27018
74.44,2.2769,-61.986,0.81536,13.545,-0.44528
-30.685,83.605,-40.996,3.3437,0.25304,-0.29998
52.125,-78.291,8.236,0.53339,-1.0099,-12.554
19.015,38.482,-74.482,-0.022678,-5.8,0.10618
-69.368,1.5,73.119,1.1479,13.922,0.22441
-29.964,72.664,-16.114,3.5036,0.91621,-0.50993
47.143,-82.977,8.6795,0.90065,-0.037126,-7.66
71.604,-75.266,-0.89727,-0.030484,0.049258,-15.579
-6.1666,-77.623,22.226,0.31336,-0.20535,-2.5509
48.007,-35.212,-52.598,6.9625,-0.058325,0.012251
42.601,-78.706,25.529,17.472,0.081469,0.53895
4.7646,-37.583,-80.7,25.86,-0.065812,0.25432
-54.575,76.935,-13.092,0.12359,0.55072,0.13535
48.137,29.68,-79.261,0.45723,18.166,-0.24801
-21.641,-8.2491,81.816,-5.4544,0.14427,0.61645
56.646,16.157,-78.844,0.74737,-6.7149,0.051257
-76.636,44.662,19.28,-0.040469,15.761,0.010891
-81.976,9.5564,53.275,-1.1925,10.045,-0.23725
1.5135,-0.0036366,-0.029258,52.134,-3.2447,-65.607
-10.693,-69.281,69.946,-16.312,-0.80299,0.4145
0.032401,-1.1284,0.023777,-84.232,33.073,31.876
-79.641,0.077562,62.399,-0.1939,-35.988,-0.29731
8.4266,59.49,-42.91,-0.45825,0.75257,-2.466
84.309,-44.246,-39.939,-0.017242,-0.02591,0.025901
-60.698,77.288,-5.9151,0.11886,1.059,-9.2292
-66.802,23.27,-24.097,0.16399,0.49198,0.017261
14.353,-77.796,63.977,-0.089181,0.11394,0.11496
26.358,65.333,-19.733,0.094936,-0.15536,1.4759
11.906,16.784,-69.043,0.017242,55.068,-0.008634
-69.894,69.84,10.395,-0.3712,0.82119,16.115
86.028,-4.4546,-50.697,0.94155,0.94469,-0.059197
45.876,52.91,-22.314,-0.1381,-0.2244,-1.8384
-6.5492,80.866,-56.727,9.8286,-0.19302,-1.048
-56.943,51.392,-12.948,0.16754,12.657,-0.28562
-54.76,77.561,-24.467,-0.65717,0.27688,-18.128
2.2109,-0.056225,-0.045361,16.856,-81.414,61.992
-76.964,-6.2431,69.404,2.3096,-0.028761,1.7342
12.211,-75.65,68.202,18.695,-0.04211,-0.019558
-22.024,20.61,-46.122,0.025863,30.116,-0.008634
82.799,-46.906,-9.8064,-0.22936,-1.1229,10.27
39.355,-3.9558,-62.07,0.37922,0.5626,-0.9067
-7.6884,85.006,29.122,12.642,0.81931,0.70886
58.894,2.1941,-76.877,0.48751,-13.923,-0.97344
69.215,-69.851,10.776,0.78781,-0.41336,15.93
-66.328,48.265,2.1751,0.11995,14.985,-0.16953
-4.7098,96.695,-30.465,-37.492,-0.21559,-0.048544
61.061,-47.876,8.4034,-0.038984,4.0414,0.024192
-72.554,1.0959,67.874,0.45742,-0.15536,-0.29346
41.021,-78.256,44.428,-0.19219,-0.49169,0.40857
17.852,24.572,-84.07,7.4102,-0.27049,-0.90163
26.484,-76.974,41.619,0.22637,-0.11494,17.195
41.379,-49.912,31.489,-0.37585,-9.2201,0.5928
67.984,-47.937,-4.154,-0.19857,-15.366,-0.046759
35.643,-85.071,15.475,-0.29241,-1.0357,8.4661
-26.419,-51.602,78.413,-18.442,-0.56326,0.26465
86.864,-19.543,-18.369,-0.12972,-0.88614,8.3423
-43.248,10.168,58.919,-2.1152,-0.37458,0.64502
6.7293,52.457,-77.922,-11.709,0.49685,-0.90508
57.43,13.384,-48.636,-0.064009,0.014855,2.8346
-31.731,-41.019,49.57,-0.60538,0.37085,9.0291
23.035,57.87,-77.031,17.332,0.63862,-0.32752
-85.137,13.425,56.14,2.3613,-0.025883,1.7113
-75.885,-2.1811,71.509,-0.2725,3.6294,0.19954
16.216,-72.238,29.925,0.57338,-1.0117,-4.3635
-71.124,9.2339,34.136,-0.60648,0.14922,-2.4575
28.106,65.628,-20.946,0.1122,-0.094942,2.0801
-79.333,4.122,61.913,-1.1455,10.763,-0.31342
-15.995,-30.132,72.783,-0.42397,3.9218,0.88984
-2.1179,76.787,-68.526,-39.407,-0.37614,-0.28619
-12.403,-67.163,71.945,-16.913,-0.82289,0.35378
24.098,-47.875,48.187,-0.40838,-5.474,0.69511
-4.026,-70.86,70.283,-0.14673,0.45742,-0.31072
-48.819,47.59,-23.016,-0.7038,5.0569,0.39969
-40.965,-48.386,86.241,-0.27177,-0.027755,-0.14216
-34.203,-40.717,79.406,-18.315,-0.46349,0.12583
-80.799,24.274,55.964,0.1215,-0.047951,0.090865
-8.792,41.503,-59.027,0.51924,1.5004,-0.89141
-0.18809,0.032754,0.017953,51.998,-62.924,-15.245
45.468,14.024,-72.639,16.226,0.12011,0.11024
21.41,-76.295,57.562,17.819,-0.34277,0.64306
16.324,72.497,-23.555,-0.56107,0.073109,3.9925
82.724,-9.7859,-46.824,-0.13657,9.181,-0.94897
-75.658,-4.9068,67.396,-0.87697,-16.273,0.03293
-13.697,-43.474,78.363,10.259,-0.53881,1.0076
68.679,7.6889,-76.621,0.091022,-0.016318,-0.36489
80.067,-53.156,-30.866,0.12654,-0.21238,-0.21622
-3.6507,-62.408,40.196,0.48748,-0.79981,0.99892
27.606,-49.569,-46.495,-0.050789,-0.24954,-0.018116
57.936,22.196,-76.8,0.61577,17.739,-0.33574
25.918,-96.529,4.4759,0.35902,0.54865,42.484
-0.051129,-0.032632,0.40731,62.737,15.353,-51.822
-51.323,8.3103,60.275,-13.627,0.19077,-0.16148
73.865,-66.16,-0.29301,-0.18343,-1.1504,9.7336
-27.602,78.596,-51.212,-18.206,0.26492,-0.56184
-40.119,80.644,-28.767,-15.489,0.011409,0.046859
6.7293,-77.922,52.457,-11.709,-0.90508,0.49685
35.485,14.729,-84.861,-0.26804,10.378,-1.0944
25.432,-76.495,25.598,0.39801,-0.93789,-6.3684
-25.873,-56.641,84.312,-0.01082,-0.3868,0.118
-78.909,45.388,17.941,-0.14856,-2.0751,0.21872
-62.357,-4.1098,39.881,-0.83246,0.45464,0.76968
19.622,70.399,-25.337,0.1533,0.54876,-4.8582
-72.152,40.764,13.761,0.12574,-4.7252,-0.040417
51.05,-53.677,-17.502,0.97034,0.040223,-0.041258
70.624,1.5068,-68.235,-0.25252,9.7513,-1.2187
-79.232,23.743,57.795,-0.050208,18.168,0.70425
80.721,-34.77,-28.885,-0.032526,-0.003785,11.888
-5.3972,68.063,-17.834,-0.043104,0.008634,-54.42
-50.433,34.373,39.257,-8.708,0.32723,-0.27744
15.13,30.527,-72.586,0.32112,-3.8535,-0.79624
23.924,42.521,-77.928,-0.0067804,16.049,-0.040431
-37.958,-36.591,53.994,0.024636,-0.041948,5.0822
80.791,-65.005,-15.332,0.0147,0.078853,-18.203
-20.046,81.375,-37.419,7.3079,0.80635,-0.25685
40.414,-83.781,14.196,-0.27019,-1.0375,8.4289
21.374,53.994,-74.935,-0.034351,0.077697,0.1288
-0.051842,-0.29409,-0.025956,37.028,-56.608,45.141
42.692,-76.732,25.931,16.877,-0.057895,0.1761
-63.754,77.703,0.97954,-0.17772,0.93465,13.421
46.465,-80.56,31.43,0.57395,-0.013991,18.383
48.183,29.857,-79.26,0.49434,18.228,-0.24586
-18.664,75.085,-44.13,-0.17848,-0.062283,-16.912
26.868,-30.563,-63.448,4.7833,-0.26486,-0.60267
-0.046734,0.014192,0.02792,-1.4691,62.42,-59.96
-30.554,-15.192,72.813,3.6606,-0.36446,0.80468
80.903,-62.187,-17.262,-0.0046784,0.041708,-16.602
24.531,-77.71,54.522,18.053,-0.30774,0.62387
64.029,16.303,-73.792,0.71216,17.097,-0.36729
-24.383,21.412,-65.925,0.29346,5.9641,0.56962
-27.672,-45.234,81.645,0.26358,0.13074,0.75586
-55.598,78.068,-24.039,-0.64672,0.14883,-18.351
-18.922,-61.309,75.297,-17.743,-0.72986,0.26935
0.022467,0.096357,0.0092427,-53.665,60.039,-24.522
-60.214,5.1392,77.488,-0.43222,-0.19347,0.45005
-66.354,77.117,-0.90348,-0.015626,-0.017684,18.387
-72.407,39.783,14.979,0.13886,-6.4389,-0.040989
-4.9528,97.611,-19.398,-35.392,-0.1033,0.059403
31.92,11.498,-69.846,-2.7511,0.60964,-0.9612
-47.226,48.455,24.505,-5.2307,0.6256,-0.36493
-1.6544,-0.0098053,0.0076477,-35.567,-36.525,84.107
-32.533,50.436,-40.885,0.36496,7.3952,-0.5614
-50.005,7.7625,60.259,-13.736,0.30823,-0.2208
21.03,-50.539,48.008,0.020425,-6.2134,-0.0068544
-68.313,7.2605,74.791,0.82094,46.848,0.74849
-15.772,73.636,-64.105,-17.581,0.38462,-0.72112
8.7564,-72.222,48.334,0.013891,-0.040559,14.329
-68.66,-21.751,29.375,-0.14393,0.16697,-1.7294
21.599,-36.662,-56.949,0.92354,0.10357,0.26756
-76.952,31.23,21.357,-0.947,0.52949,-6.9839
69.598,-69.654,-9.8212,0.41331,-0.86392,-16.47
1.1609,-93.685,28.572,-27.293,-0.36908,-0.36301
-30.12,-47.682,78.894,-18.261,-0.51818,0.22472
4.2092,43.967,-67.125,-0.042359,-4.1838,0.12264
25.578,-61.145,-32.092,2.0456,0.18988,0.12946
42.142,44.303,-82.274,0.091406,0.19315,-0.39709
-61.93,40.373,-5.3661,-0.67226,0.8469,0.35041
60.784,-7.6693,-66.299,3.9522,0.14197,-0.34552
16.016,-45.695,54.97,-0.33443,-3.4352,0.52348
48.604,2.5912,-66.597,14.923,-0.065353,0.11082
79.461,-20.962,1.3318,0.013987,5.5645,-0.73849
72.261,-13.45,-45.331,-0.081016,-0.10144,-16.34
-30.688,76.876,-21.946,-0.58226,1.0081,7.3926
30.331,-48.606,42.928,-0.29278,-6.6704,0.41911
-75.381,13.231,68.279,-0.12508,15.608,0.90037
74.043,-64.922,-15.489,0.21111,-0.77978,-17.552
-53.384,-33.522,83.086,-0.28505,-0.050517,-0.13994
30.931,46.41,-84.538,0.11257,0.22778,-0.42387
72.907,50.843,-4.353,0.61672,0.51083,0.59594
75.332,-67.295,-5.6633,1.1876,0.63399,0.12467
27.273,-36.28,-59.488,1.7137,-0.26542,-0.22788
46.603,-81.995,38.75,0.13136,-0.40029,0.18599
-59.393,-8.1644,42.521,-0.76959,0.46547,2.1026
-32.761,-9.6064,88.838,0.84579,10.634,0.051786
57.654,22.825,-80.704,0.24856,0.1178,-0.38594
88.526,-16.275,-24.697,-0.081552,7.091,-0.75695
49.474,46.761,-27.199,0.11961,0.17153,-1.5331
68.453,-3.9559,-43.694,-0.039367,0.0042505,4.8763
44.861,27.681,-83.648,0.37887,-5.3485,-0.10741
75.439,-29.25,-19.244,0.67683,4.4103,-0.12541
-80.049,57.315,7.8959,-1.1431,-0.27138,9.7284
39.218,-77.896,16.926,0.55598,-1.0452,-9.7617
31.544,4.447,-95.82,0.4226,43.464,0.62893
-0.069122,1.5799,-0.056225,84.926,-32.831,-31.606
-76.746,62.034,9.7233,-0.53769,-0.18929,0.2613
80.643,-9.2389,-18.109,-0.85443,-0.22441,-8.7434
-25.823,57.994,37.385,-0.35233,0.10515,0.028198
63.534,-78.53,14.21,0.13273,0.13451,-0.076567
-7.1379,-52.266,78.204,11.666,-0.51834,0.93127
83.615,-48.256,-29.786,0.4941,-0.10424,-7.8108
56.778,-81.207,24.838,0.116,0.12625,-0.039932
-27.174,84.058,-51.197,-16.318,-0.0037403,0.046571
-80.799,25.144,54.859,-0.040469,19.07,-0.020705
84.091,-44.729,-39.21,-0.3625,0.14673,0.18987
0.031246,0.025562,-1.2232,-85.011,36.662,30.241
-0.030246,-0.01514,-0.89062,10.587,64.601,-52.91
-25.458,26.045,-66.699,-0.27522,4.9711,-0.63218
0.29613,0.019454,-0.017286,-62.36,20.363,59.291
-78.136,30.459,22.75,-0.95639,0.39995,-7.4717
34.238,82.911,-8.4793,0.67669,0.78233,9.9285
-2.4842,66.301,-47.889,0.18703,-0.12848,-15.038
-81.387,23.122,56.079,-0.49325,5.8888,0.21348
60.718,20.705,-77.549,0.73966,17.946,-0.070395
19.415,11.842,-82.257,-3.9272,-0.33659,0.1122
29.925,16.216,-72.238,-4.3635,0.57338,-1.0117
72.813,-15.192,-30.554,0.80468,-0.36446,3.6606
-17.978,-63.084,75.825,-17.908,-0.782,0.1564
-11.427,86.027,-38.167,7.7592,-0.07752,-0.9321
-12.948,-56.943,51.392,-0.28562,0.16754,12.657
-56.444,-18.141,80.66,0.51265,0.12233,1.1128
-58.554,-17.14,67.371,0.030353,0.033411,0.12601
-1.0612,-36.881,64.788,-0.50664,0.50751,0.87643
-86.934,-3.1672,59.105,0.064842,-7.4678,0.79969
-41.113,-32.543,53.687,0.0034378,-0.040469,5.4513
29.493,16.685,-72.154,-3.7784,0.51498,-0.94296
-0.029407,-0.0473,2.1522,49.766,-84.475,26.994
-1.7097,-0.0043258,0.012972,-32.836,-41.206,84.726
-0.13562,3.1963,-0.18055,66.378,9.7735,-78.612
-25.872,-54.515,78.129,-17.88,-0.5801,0.28659
-74.041,64.064,17.094,-0.3626,0.7032,16.633
12.697,45.745,-71.569,-0.017795,16.16,0.056609
26.148,-62.295,-32.268,-1.4812,-0.23775,0.10804
21.357,-76.952,31.23,-6.9839,-0.947,0.52949
-69.483,27.436,-22.786,-0.4669,4.184,-0.23489
-77.582,3.94,55.918,-0.93191,-12.77,0.47909
-78.712,5.2509,66.505,0.10325,-14.699,0.0050563
9.8084,49.792,-81.21,12.04,0.22441,1.1565
73.035,4.8351,-64.52,0.83578,14.736,-0.45703
-14.094,-40.06,84.577,-8.786,0.11886,1.0266
44.073,-56.168,-14.154,2.8491,-0.81341,0.45545
-75.886,60.825,20.359,-0.3128,0.64298,16.761
88.982,21.375,-7.0312,0.18124,0.32263,-23.935
-59.516,-36.233,27.227,-0.48922,-0.28004,3.8484
23.353,48.213,-46.811,-0.4692,0.782,-5.0743
-49.06,-23.166,82.986,-0.36273,3.9876,0.2476
-43.152,75.943,-22.173,-17.214,0.0011077,-0.18516
-72.15,13.795,67.133,-0.38418,16.41,0.757
-54.532,-27.654,81.554,-0.41665,0.11615,0.28296
-74.166,17.13,64.022,-0.35927,16.614,0.6803
-5.0108,77.919,-55.841,12.927,0.96948,-0.50636
65.286,-1.3351,-37.785,0.81015,-0.48554,-0.25373
73.969,-39.283,-15.002,-0.014989,6.9921,-0.023927
-78.251,48.066,10.545,-1.009,0.50207,-11.366
-76.851,31.491,21.013,-0.89517,0.53845,-6.1069
77.426,-18.505,-35.65,0.90546,7.2733,-0.53556
-79.653,39.659,35.759,-0.17393,0.37184,17.68
77.867,-39.319,-16.682,1.03,-0.57787,9.416
-57.696,-48.811,25.977,-0.19697,-0.33548,2.8343
46.804,-69.107,7.5629,15.66,0.07825,-0.054777
57.562,21.41,-76.295,0.64306,17.819,-0.34277
29.453,17.567,-72.752,-2.7685,0.54778,-0.86285
9.7987,48.671,-78.299,-10.809,0.50683,-0.92401
-77.072,7.3164,70.081,-0.070317,0.013843,0.25923
66.192,4.2167,-74.071,-0.23838,-0.038823,-0.016669
10.294,-80.067,69.774,0.0027923,-0.45366,0.46876
-46.42,-16.221,87.575,-0.021554,1.2112,1.1354
3.6094,81.413,-20.953,-0.69624,-0.077574,6.4701
78.669,-3.8929,-19.05,-0.80264,-0.22441,-8.2169
22.275,-34.935,-58.947,5.0838,0.27619,0.50057
58.555,2.2986,-76.138,0.51889,-14.134,-0.95789
79.075,-66.485,-8.2659,-0.26081,-0.01873,-0.041118
65.854,-50.45,2.2307,-0.002976,-11.079,0.068298
21.843,-97.288,43.609,0.14153,-0.19483,0.00077423
8.3351,-71.885,48.202,-0.0041537,-0.040775,13.928
-37.099,52.757,-36.776,0.35185,8.633,-0.51956
21.686,26.802,-74.435,0.52701,-4.7539,-0.93042
-36.996,51.68,-36.605,0.33504,8.3505,-0.51047
-74.135,19.402,59.881,0.12471,-0.067607,0.22733
59.156,8.531,-41.532,0.8648,-0.54555,-1.7959
-7.6884,85.006,29.122,12.642,0.81931,0.70886
-35.262,84.28,-48.879,-0.16015,0.35342,-0.26808
-39.263,85.941,-44.155,-0.012549,-0.28293,-0.028383
-77.031,23.035,57.87,-0.32752,17.332,0.63862
30.905,-78.096,39.116,0.23122,-0.10502,17.767
-89.504,29.061,32.916,-0.17262,-0.21578,-0.077675
44.51,-14.704,-55.843,2.9027,0.385,-0.6822
-98.27,23.8,35.612,-0.20596,0.1513,-0.054115
80.063,-33.802,-6.8831,-0.060346,0,52.978
73.228,-8.0519,-68,-0.34524,-0.15536,0.44879
-30.562,-46.683,84.29,-17.2,0.083546,0.0019869
-52.868,-19.45,82.331,-0.39948,4.2498,0.25823
20.386,65.107,-76.148,3.8323,0.23837,-0.28868
13.598,-74.272,46.379,0.018253,-0.040294,14.67
8.705,-24.003,75.895,0.069788,-3.5484,0.40049
79.715,-34.328,-43.461,0.18823,-17.519,-0.41158
-14.961,-25.852,84.886,-9.7101,-0.18125,-0.91484
15.475,-85.071,35.643,8.4661,-1.0357,-0.29241
-1.2232,0.025562,0.031246,30.241,36.662,-85.011
0.019176,0.010826,-1.867,79.598,-65.055,-13.23
35.453,-26.25,62.626,-0.31342,3.0689,1.99E-18
-42.586,-22.722,75.924,-17.257,-0.22857,-0.011173
-52.137,-8.6507,81.544,-1.1234,10.476,-0.22654
-29.45,79.151,-48.075,-18.458,0.23902,-0.47103
49.849,-69.439,6.5342,15.192,0.064341,-0.027315
-44.13,75.085,-18.664,-16.912,-0.062283,-0.17848
-68.429,64.19,-2.4287,0.51911,0.13375,0.861
-43.694,-3.9559,68.453,4.8763,0.0042505,-0.039367
0.0092427,0.022467,0.096357,-24.522,-53.665,60.039
-4.0261,89.669,-51.634,-39.744,-0.30164,-0.1657
10.698,54.798,-48.591,0.037945,0.035266,-8.0657
-48.836,64.388,1.1991,-14.542,-0.18671,0.04352
32.083,-77.902,30.581,-9.5689,0.099734,-0.04134
-81.346,17.788,52.814,0.093839,-12.245,-0.013895
-26.496,25.02,69.062,-3.9484,0.091159,0.47071
44.237,17.236,-73.446,16.547,-0.0045911,0.019784
-7.6251,-68.22,81.717,0.10389,-0.050936,-0.24228
-81.995,46.603,38.75,-0.40029,0.13136,0.18599
1.7464,-0.05424,-0.061043,-23.916,-45.901,85.001
46.853,7.691,-69.25,15.484,-0.14713,0.11203
49.849,6.5342,-69.439,15.192,-0.027315,0.064341
1.3717,-0.060696,-0.047282,-35.189,82.642,-27.16
-8.9043,74.781,-69.471,-6.4662,0.62915,-0.15861
33.514,42.836,-81.736,18.312,0.024089,-0.040469
28.49,-81.676,45.857,-0.01202,-0.30777,-0.0007693
24.676,-75.997,18.954,0.017242,-0.025901,64.897
-77.811,34.972,19.386,-1.0075,0.50833,-8.5014
-23.081,11.545,77.779,5.3768,-0.57148,-0.038074
-1.7373,0.0069625,0.017413,-35.612,-36.418,83.919
-29.562,-32.906,88.82,-0.11889,-0.18444,0.39981
64.108,-73.803,4.5373,-0.22396,-1.1878,9.6531
44.908,-49.185,28.035,0.59782,-6.646,-0.36971
75.323,-18.991,-61.162,0.38231,-17.673,-0.66035
43.117,-90.479,2.2313,-0.25569,-0.27099,-30.713
-68.351,-7.8379,75.826,-0.38058,0.13046,0.29118
-70.295,12.43,31.834,-0.87881,0.50942,-2.2932
-18.04,80.616,-38.979,8.8484,0.77328,-0.11666
44.484,28.392,-47.935,0.74342,-0.44847,-6.1388
-11.534,-31.931,69.769,-0.56323,2.5329,0.95823
66.081,-4.9963,-28.43,-0.45742,-0.077679,-5.2736
-0.039042,0.7942,-0.051425,-0.91392,-46.829,72.443
-81.847,38.189,40.73,0.74418,1.1813,0.1261
-63.027,-3.0209,49.027,0.15143,-0.22606,14.303
-27.079,-73.748,68.275,-0.075665,-0.1952,0.41063
70.955,-27.642,-51.323,0.11116,0.094947,0.16773
2.3789,-68.942,75.118,18.817,-0.012624,-0.02791
-63.625,-5.0917,50.261,0.12751,0.0018828,13.824
-17.395,74.067,-44.327,-0.065076,-0.011277,-16.765
-60.167,77.488,5.0868,-0.35697,0.43991,-0.19076
-6.5364,-79.708,66.601,-9.8913,-0.1122,-0.89758
29.706,-42.156,-56.604,4.6469,-0.20535,-0.47551
-31.134,-21.487,76.853,-0.5209,6.5061,0.92215
75.074,-7.6656,-51.307,0.20575,-0.025172,0.76194
-44.147,-31.682,79.479,-0.43065,-18.465,0.20654
83.868,-12.229,-57.314,0.17374,2.9982,-0.25759
15.715,-83.648,-4.4681,-2.5635,0.1381,-0.24166
6.7471,34.077,-67.692,0.50727,-1.6641,-0.91218
-34.237,78.683,-20.491,-0.33897,0.88872,8.1362
-20.159,81.063,-61.094,-0.1008,0.34137,-0.31538
-0.17876,-0.13642,3.175,-75.971,70.33,5.5707
16.116,-18.459,72.016,0.25029,2.5721,-0.18125
-13.85,84.132,-30.732,-10.418,-1.0011,-0.20714
33.79,-88.773,31.086,-0.057172,-0.055376,0.14662
-35.098,84.798,-15.329,0.11679,0.98864,-8.5692
70.923,-7.2522,-42.629,-0.03782,0.022153,7.6352
-49.78,79.725,-28.824,-0.61722,0.061157,-18.594
42.376,28.171,-16.869,-0.077588,0,-6.6417
-77.349,3.7543,55.99,-0.88923,-12.539,0.46617
-51.621,-7.0609,82.038,-1.0495,8.8243,-0.13153
-79.915,21.28,12.607,0.025863,0.008634,4.5516
46.742,14.57,-74.875,18.56,0.029102,-0.054371
68.573,3.1166,-70.914,0.18125,12.783,1.1738
60.321,-49.658,7.3877,-0.18449,-13.742,0.16105
-1.702,-59.371,69.136,0.086037,-0.1957,0.23134
32.079,41.646,-52.786,0.0088135,0.025688,-2.766
-26.625,-54.41,78.295,-17.212,-0.55537,0.28467
-32.244,-62.197,26.162,-0.1081,-0.21614,0.76747
50.888,-36.43,-36.985,8.243,-0.56411,0.30783
36.061,-91.69,-8.8927,-0.032815,1.7007,1.1565
75.565,-60.868,-19.614,0.34755,-0.69511,-17.482
34.069,-67.432,6.555,-2.0228,-0.97746,0.56225
-0.45124,59.677,-81.869,-36.386,-0.34955,-0.30218
-65.404,1.6041,37.241,-0.81447,0.49919,0.0036264
-10.488,-69.047,69.88,-16.484,-0.81018,0.41525
73.196,-64.48,3.8678,0.91146,-0.4712,15.142
11.506,-44.185,59.061,-0.14609,-2.565,0.42951
43.521,13.554,-78.146,0.58287,-10.365,-1.0172
44.174,-67.158,3.9557,-3.6797,0.12888,-0.040252
82.501,-54.344,-27.067,0.26069,0.13127,-0.28526
-23.596,2.7413,78.112,-4.0818,0.046167,0.48742
74.678,1.0186,-61.498,0.92918,14.537,-0.51072
-45.526,52.278,18.66,-4.0292,0.79708,-0.48824
-82.385,14.347,47.913,-1.1468,10.728,-0.28986
-86.584,21.624,19.029,-0.88644,-0.25943,8.2887
-39.886,78.015,-30.808,-17.761,0.14105,-0.286
41.431,31.671,-50.553,-0.39852,0.57575,-9.3843
-77.155,28.712,39.622,0.022384,0.56973,15.939
-39.266,77.913,-16.478,-0.54057,1.0007,9.2655
