Ua(V),Ub(V),Uc(V), Ia(A), Ib(A),   Ic(A)
-60.264,75.713,-15.487,-13.335,0.67895,12.741
-54.253,4.6939,50.073,-4.3353,0.32524,3.9626
8.9246,62.103,-70.373,8.7852,-8.6769,-0.20787
-37.835,82.834,-45.306,-13.014,0.5942,12.575
53.644,29.586,-83.465,-0.033251,0.18926,-0.15574
-67.542,-5.1123,72.615,-0.16553,0.046446,0.096497
-76.114,15.564,60.331,-0.12319,0.045386,0.060514
80.198,-61.399,-19.034,-0.011043,-0.1488,0.15783
78.936,-14.389,-64.646,0.0037579,0.12433,-0.14016
-50.718,-31.2,81.992,-13.539,12.998,0.6772
79.368,-57.429,-21.73,0.1487,-0.2499,0.072532
-80.922,54.203,26.82,0.0086971,-0.14101,0.1212
56.023,-79.776,23.675,13.225,-0.57088,-12.684
53.5,29.39,-82.587,0.18051,-0.24881,0.049705
-50.236,-31.832,82.288,-0.21709,0.052652,0.13245
-31.832,-50.236,82.288,0.052652,-0.21709,0.13245
-74.636,10.603,63.914,-0.13489,0.044859,0.070445
83.825,-49.956,-33.638,0.15565,0.051666,-0.23253
70.249,-70.047,-0.31055,0.094362,-0.17237,0.055309
71.483,-18.03,-51.69,10.062,-9.6396,-0.3942
-24.715,-57.693,82.652,-0.2118,0.043225,0.15777
-67.838,25.373,42.418,-9.5185,9.036,0.49359
10.708,64.155,-75.208,2.6682,-2.4097,-0.27457
-53.808,-27.074,80.793,0.081183,-0.10965,0.011559
-25.099,78.427,-52.987,-0.016687,0.052749,-0.029249
67.676,5.1476,-72.792,0.13896,-0.041115,-0.098309
-17.461,78.035,-60.678,-0.097299,0.018353,0.061731
-50.084,-32.094,82.442,-0.26025,0.074351,0.16211
60.69,15.215,-76.064,0.07132,0.05187,-0.14048
-79.147,57.829,21.196,-0.11904,0.16146,-0.037188
68.188,9.2495,-77.279,0.1663,-0.22319,0.038973
29.825,-78.321,48.247,-0.007199,-0.059,0.039898
82.095,-31.484,-50.43,0.12417,0.045859,-0.19594
-53.98,80.916,-26.731,-0.21163,0.13117,0.054113
71.365,-75.343,4.2193,0.16688,0.039151,-0.22538
-3.8693,71.571,-67.482,0.065639,-0.065792,-0.0081927
45.108,-83.212,38.021,13.048,-0.58283,-12.523
-50.718,-31.2,81.992,-13.539,12.998,0.6772
-24.012,82.617,-58.251,-0.28528,0.18803,0.066999
-4.1697,-71.303,75.301,0.13888,-0.14491,-0.0050061
-70.348,70.126,0.40225,-0.075526,0.096939,-0.02345
-31.03,-50.439,80.958,-12.393,12.007,0.56855
-14.256,-52.206,67.378,5.2082,-0.031809,-5.2785
-24.897,-53.308,78.611,0.0044037,0.0030737,-0.0093703
67.526,-73.011,5.571,0.11195,-0.083552,-0.028683
-21.013,-55.854,76.425,-11.073,10.664,0.56885
78.716,-13.97,-64.888,-0.014038,0.16324,-0.15411
28.934,52.588,-81.501,3.0789,-2.8133,-0.30419
43.968,-79.073,34.733,0.022615,-0.10119,0.045674
74.134,-0.62834,-73.277,0.16858,-0.23341,0.041064
-35.335,61.785,-25.693,0.65527,-0.8343,0.08831
81.951,-50.431,-31.468,0.027153,0.057544,-0.099801
38.17,45.27,-83.239,-0.18277,0.14594,0.022165
5.571,67.526,-73.011,-0.028683,0.11195,-0.083552
-81.648,61.458,19.911,-0.14746,-0.017756,0.15318
21.612,-79.288,57.56,-0.028698,-0.10788,0.12795
36.135,-82.637,46.742,0.15993,0.041064,-0.20964
75.049,-3.7642,-71.529,-0.017343,0.17295,-0.15804
-23.887,64.961,-40.032,3.213,-3.2499,-0.05516
-68.788,-2.0295,70.607,0.024908,-0.06395,0.022832
-81.648,19.911,61.458,-0.14746,0.15318,-0.017756
-64.452,68.601,-4.0365,-12.727,0.57899,12.227
43.877,-78.853,34.686,0.041257,-0.071591,0.0028561
22.292,-79.652,57.506,0.1025,-0.0032491,-0.10248
-30.005,79.111,-48.721,-0.016191,0.041073,-0.020228
78.638,-10.281,-68.019,0.16914,-0.23769,0.048988
-60.151,-14.746,75.087,-0.0064832,0.047547,-0.047547
-5.8911,-70.532,76.677,-0.21173,0.032104,0.15762
-57.309,-22.365,79.491,0.071341,-0.10322,0.014405
-31.82,80.884,-49.612,-12.316,0.6171,11.854
78.936,-14.389,-64.646,0.0037579,0.12433,-0.14016
82.587,-46.492,-36.18,0.021612,0.069159,-0.10806
-33.638,-49.956,83.825,-0.23253,0.051666,0.15565
50.388,-81.992,31.647,-0.15468,0.011911,0.12641
-78.813,10.819,67.662,-0.15943,0.18906,-0.026662
-60.859,77.513,-16.526,-0.24159,0.13993,0.07628
-83.089,50.207,32.831,-0.082424,0.066715,0.017945
48.553,-78.297,29.495,0.030059,-0.035862,-0.012292
-16.219,-60.985,77.24,0.051552,-0.19788,0.1199
81.68,-20.065,-61.327,0.15732,-0.21515,0.034868
54.567,-50.22,-5.0588,4.0388,-3.707,-0.21407
7.7754,-65.487,56.794,-6.7188,6.6128,0.27959
5.6296,70.689,-76.516,0.14728,-0.010005,-0.14745
29.27,-83.483,54.012,0.15405,-0.136,-0.018631
-67.542,72.615,-5.1123,-0.16553,0.096497,0.046446
57.563,-81.889,24.615,0.1837,0.05187,-0.25719
81.876,-31.858,-50.037,0.0074987,-0.11881,0.093564
-62.465,-18.108,80.706,-0.32228,0.27135,0.12393
74.134,-0.62834,-73.277,0.16858,-0.23341,0.041064
-65.558,32.772,32.577,-8.2361,7.7841,0.44445
-41.292,-42.229,83.269,-13.251,12.801,0.61034
65.94,-2.7036,-64.132,11.416,-11.022,-0.38463
83.28,-46.188,-36.773,0.16642,-0.26367,0.075643
-53.845,69.744,-15.911,-0.23339,0.25038,0.062713
-41.47,-41.987,83.76,0.073505,-0.27007,0.16536
-10.717,-56.323,67.834,5.9772,-0.071291,-6.0089
-83.947,37.967,45.836,-0.1326,0.15217,-0.022013
67.078,-29.812,-37.23,8.3686,-7.8784,-0.39826
67.911,10.484,-78.673,-0.012112,0.15562,-0.14569
83.88,-45.766,-37.921,0.15313,0.050828,-0.23001
45.547,37.825,-83.213,0.12966,-0.15488,0.012159
15.215,60.69,-76.064,0.05187,0.07132,-0.14048
-0.94878,64.372,-64.117,-8.1516,0.34264,7.9997
-17.042,77.976,-60.979,-0.077721,0.038179,0.0222
76.5,-31.573,-44.329,2.1586,-0.26857,-1.8882
-42.535,-40.784,83.539,-0.20264,0.049948,0.14494
29.825,48.247,-78.321,-0.007199,0.039898,-0.059
70.526,-0.62482,-69.938,0.11624,0.073699,-0.22212
34.686,-78.853,43.877,0.0028561,-0.071591,0.041257
-19.413,81.575,-61.767,-0.28968,0.1911,0.068325
38.541,44.946,-83.256,-0.23268,0.17572,0.047684
83.041,-42.161,-41.006,0.0013975,0.11116,-0.13219
-15.519,76.244,-60.5,-0.036741,0.10158,-0.060514
38.17,45.27,-83.239,-0.18277,0.14594,0.022165
-44.639,83.354,-38.68,-13.441,0.61667,12.966
33.751,49.99,-83.928,0.15308,-0.021252,-0.13522
73.25,-66.579,-6.8472,0.040864,-0.0055744,-0.054447
51.611,0.27546,-52.694,3.243,-0.16514,-2.9438
-73.277,-0.62834,74.134,0.041064,-0.23341,0.16858
-57.503,79.132,-21.485,-0.20292,0.12612,0.055404
23.129,-76.85,54.883,10.446,-0.30504,-10.254
-54.152,-28.428,82.354,-0.155,0.1567,-0.012515
52.709,24.465,-77.447,0.025294,-0.020555,-0.022416
83.361,-53.681,-29.464,0.15358,0.042138,-0.20977
26.423,54.293,-80.903,-0.039895,0.16484,-0.1247
67.662,-78.813,10.819,-0.026662,-0.15943,0.18906
52.761,-78.086,25.072,0.044339,-0.11768,0.046045
-70.802,76.517,-5.4406,0.044109,0.16624,-0.23987
4.9775,67.41,-72.489,0.056459,0.085265,-0.1669
-37.654,84,-46.08,-0.27717,0.17344,0.074847
23.129,-76.85,54.883,10.446,-0.30504,-10.254
-83.928,33.751,49.99,-0.13522,0.15308,-0.021252
61.189,-80.486,19.614,0.1828,0.055431,-0.26253
-68.313,47.09,21.276,-10.1,0.52429,9.5959
79.111,-48.721,-30.005,0.041073,-0.020228,-0.016191
-78.933,35.047,43.655,-0.11119,0.027272,0.05501
-53.822,82.427,-28.827,-0.14332,-0.0060477,0.13755
-56.986,68.105,-10.997,-0.39424,0.42527,0.057196
-61.573,67.768,-5.9703,-0.42949,0.46116,0.056623
48.423,-78.756,30.026,0.036172,-0.10676,0.043059
-28.166,-51.845,79.514,-11.935,11.509,0.58731
-67.703,69.26,-0.98201,-0.41579,0.42739,0.061319
29.586,53.644,-83.465,0.18926,-0.033251,-0.15574
-75.98,11.983,64.196,3.18E-20,0.095094,-0.10806
82.617,-58.251,-24.012,0.18803,0.066999,-0.28528
-68.121,77.244,-9.2176,-0.14404,-0.00059138,0.12818
-50.43,-31.484,82.095,-0.19594,0.045859,0.12417
74.747,-64.066,-10.544,0.11355,-0.069218,-0.036312
-83.205,46.218,36.977,-0.084288,0.069159,0.01729
-0.31055,-70.047,70.249,0.055309,-0.17237,0.094362
-83.913,45.441,38.286,-0.14689,-0.035346,0.18428
-78.933,35.047,43.655,-0.11119,0.027272,0.05501
15.582,64.569,-80.476,0.1881,-0.030904,-0.15928
76.269,-60.8,-15.19,0.07132,-0.05187,-0.025935
11.849,64.216,-75.82,0.12535,-0.15993,0.021612
42.214,15.738,-58.603,0.76952,-0.051349,-0.56284
37.059,46.522,-83.856,12.298,-12.029,-0.37289
-42.586,-40.612,83.108,0.077732,-0.11084,0.017849
-49.956,-33.638,83.825,0.051666,-0.23253,0.15565
-68.313,21.276,47.09,-10.1,9.5959,0.52429
74.439,-52.564,-20.83,1.819,-1.5694,-0.2436
16.515,-67.948,51.16,0.17176,-0.14229,-0.022515
-14.389,78.936,-64.646,0.12433,0.0037579,-0.14016
83.041,-41.006,-42.161,0.0013975,-0.13219,0.11116
45.836,-83.947,37.967,-0.022013,-0.1326,0.15217
64.578,-68.171,3.3726,12.282,-0.53717,-11.743
82.875,-49.346,-33.714,0.010754,-0.12785,0.09427
-73.047,74.279,-1.0472,0.034579,0.15993,-0.2118
-31.316,61.982,-29.788,1.0609,-1.3185,0.15153
53.935,-81.023,27.119,-0.11684,-0.0022212,0.11189
48.051,30.191,-78.423,0.054536,0.014886,-0.097963
75.89,-12.347,-63.682,0.021612,-0.084288,0.045386
83.108,-42.586,-40.612,0.017849,0.077732,-0.11084
69.367,1.4386,-70.498,-0.1388,0.10671,0.025655
-80.409,19.427,61.249,0.030602,-0.20825,0.15838
-21.485,-57.503,79.132,0.055404,-0.20292,0.12612
70.468,-27.399,-42.766,8.8126,-8.441,-0.35055
-60.678,78.035,-17.461,0.061731,0.018353,-0.097299
-68.334,17.008,51.438,-10.635,10.123,0.55673
21.612,-79.288,57.56,-0.028698,-0.10788,0.12795
-19.424,80.417,-61.176,0.12195,0.0044974,-0.13477
-83.928,33.751,49.99,-0.13522,0.15308,-0.021252
-61.996,40.448,21.64,-6.6199,6.1676,0.42187
-82.637,36.135,46.742,0.041064,0.15993,-0.20964
46.148,36.658,-82.677,-0.13832,0.12967,0.010806
67.248,5.9694,-73.211,3.2872,-3.0233,-0.33829
-58.251,82.617,-24.012,0.066999,0.18803,-0.28528
71.285,18.623,-90.28,-0.03504,0.22405,-0.18957
-74.554,64.246,10.245,-0.15109,0.076374,0.052848
-78.321,29.825,48.247,-0.059,-0.007199,0.039898
-38.761,60.225,-20.764,-0.1965,-0.0076215,0.11946
-5.4406,76.517,-70.802,-0.23987,0.16624,0.044109
-53.98,80.916,-26.731,-0.21163,0.13117,0.054113
79.287,-35.187,-43.772,0.0052847,0.011066,-0.015366
26.894,53.969,-81.016,-0.023819,0.13449,-0.11288
-63.86,73.438,-9.3404,-0.0081107,-0.05196,0.058152
61.305,-77.254,15.924,0.15394,-0.11475,-0.037434
66.782,6.7509,-73.18,-0.14925,0.11475,0.022278
-31.832,82.288,-50.236,0.052652,0.13245,-0.21709
5.571,-73.011,67.526,-0.028683,-0.083552,0.11195
-68.121,77.244,-9.2176,-0.14404,-0.00059138,0.12818
-60.979,-17.042,77.976,0.0222,-0.077721,0.038179
13.973,-78.766,64.894,-0.19085,0.02616,0.1571
-59.967,43.454,16.85,-6.134,5.7091,0.4062
-30.356,78.785,-48.135,0.018991,-0.0075352,-0.013881
-71.529,75.049,-3.7642,-0.15804,-0.017343,0.17295
38.286,-83.913,45.441,0.18428,-0.14689,-0.035346
8.8235,-72.901,63.884,-0.047268,-0.0065263,0.035073
74.234,-61.268,-12.689,3.0148,-0.30884,-2.7653
-59.199,-19.407,78.508,-13.547,13.039,0.62422
79.491,-22.365,-57.309,0.014405,-0.10322,0.071341
80.793,-27.074,-53.808,0.011559,-0.10965,0.081183
75.481,-11.111,-64.31,0.13183,0.073482,-0.23341
-82.276,31.5,50.579,-0.12998,-0.038318,0.16799
83.197,-45.018,-38.264,0.015107,-0.12006,0.086609
65.719,-61.374,-4.2604,1.1836,-0.96089,-0.17898
0.71312,-74.075,73.197,0.1448,-0.14696,-0.0064832
-54.246,81.6,-27.336,-13.66,0.60842,13.184
74.134,-73.277,-0.62834,0.16858,0.041064,-0.23341
-82.55,53.916,28.818,0.017118,0.14503,-0.168
-34.659,79.477,-44.36,-0.019842,0.026668,-0.0050426
74.279,-73.047,-1.0472,0.15993,0.034579,-0.2118
-0.62834,-73.277,74.134,-0.23341,0.041064,0.16858
-81.023,27.119,53.935,-0.0022212,0.11189,-0.11684
-7.2369,73.307,-66.312,-0.071365,0.021744,0.03225
67.41,4.9775,-72.489,0.085265,0.056459,-0.1669
58.286,-77.912,19.693,13.146,-0.57986,-12.587
51.628,32.712,-83.405,13.009,-12.655,-0.39818
57.689,-79.557,22.067,-0.12618,0.0092219,0.11048
5.6296,70.689,-76.516,0.14728,-0.010005,-0.14745
29.27,54.012,-83.483,0.15405,-0.018631,-0.136
-50.718,81.992,-31.2,-13.539,0.6772,12.998
-78.781,46.72,32.059,-0.091592,0.019018,0.076746
-80.922,26.82,54.203,0.0086971,0.1212,-0.14101
-74.636,63.914,10.603,-0.13489,0.070445,0.044859
72.535,-67.492,-4.8659,0.091457,-0.063038,-0.022502
-19.413,-61.767,81.575,-0.28968,0.068325,0.1911
74.526,-57.823,-16.691,2.9323,-0.30605,-2.6618
-37.654,84,-46.08,-0.27717,0.17344,0.074847
-82.911,49.526,33.636,0.026636,0.15122,-0.19335
-0.62482,70.526,-69.938,0.073699,0.11624,-0.22212
-79.557,57.689,22.067,0.0092219,-0.12618,0.11048
-76.676,5.9777,70.439,-0.1606,0.18206,-0.028488
6.0694,62.142,-67.715,8.5094,-8.2499,-0.3592
63.884,8.8235,-72.901,0.035073,-0.047268,-0.0065263
-62.051,-11.392,73.369,-13.137,12.549,0.67417
73.25,-6.8472,-66.579,0.040864,-0.054447,-0.0055744
-50.056,-4.5795,55.064,-3.0566,0.26374,2.7347
-57.685,-21.137,78.945,-0.18155,0.047717,0.11786
-24.401,77.889,-54.108,-11.613,0.54838,11.234
80.793,-27.074,-53.808,0.011559,-0.10965,0.081183
11.205,-65.399,53.104,-5.9495,5.8783,0.24
83.539,-40.784,-42.535,0.14494,0.049948,-0.20264
-37.921,83.88,-45.766,-0.23001,0.15313,0.050828
61.189,19.614,-80.486,0.1828,-0.26253,0.055431
-77.128,56.813,20.08,-0.13518,0.055815,0.052924
-83.465,29.586,53.644,-0.15574,0.18926,-0.033251
64.724,10.527,-75.246,0.14912,-0.041064,-0.10374
73.243,-8.8953,-64.105,-0.032326,0.046801,-0.01638
3.7744,67.304,-71.246,-0.035617,0.047782,-0.032175
-78.854,34.352,44.23,-0.050755,0.00073971,0.030202
-46.637,-36.194,83.036,-0.20099,0.049708,0.13183
-10.544,-64.066,74.747,-0.036312,-0.069218,0.11355
64.006,12.278,-76.139,-0.084288,0.088611,-0.0064832
-70.146,69.972,0.052805,-0.15286,0.086966,0.044351
-36.539,83.166,-46.373,0.058353,0.13832,-0.22261
-63.682,75.89,-12.347,0.045386,0.021612,-0.084288
71.534,-75.168,3.8389,0.16044,0.027341,-0.20517
-36.549,-46.098,82.532,-0.12535,0.10158,0.0043228
75.87,-11.978,-64.001,0.041064,-0.066999,0.0064832
62.029,11.519,-73.497,12.818,-12.27,-0.57166
42.066,-83.244,41.317,12.873,-0.57772,-12.362
79.044,-30.71,-47.938,-0.067922,0.053414,0.015003
-11.111,-64.31,75.481,0.073482,-0.23341,0.13183
82.551,-29.201,-53.515,0.0082288,0.10146,-0.12721
79.368,-21.73,-57.429,0.1487,0.072532,-0.2499
16.971,61.245,-77.974,0.13413,-0.17211,0.030964
38.831,20.715,-60.229,-0.073666,-0.035716,0.25837
78.991,-30.252,-48.39,0.066839,-0.034833,-0.031365
-67.427,72.891,-5.4777,-0.17993,0.10201,0.056911
35.047,43.655,-78.933,0.027272,0.05501,-0.11119
-14.746,-60.151,75.087,0.047547,-0.0064832,-0.047547
42.066,41.317,-83.244,12.873,-12.362,-0.57772
52.228,-77.607,25.191,0.056056,-0.08332,0.0068204
79.512,-57.651,-21.992,0.032178,0.034422,-0.085606
80.466,-15.439,-64.694,0.15941,-0.21716,0.039234
72.615,-67.542,-5.1123,0.096497,-0.16553,0.046446
-64.646,-14.389,78.936,-0.14016,0.12433,0.0037579
9.6217,-73.332,63.399,0.18709,-0.16168,-0.029206
79.287,-43.772,-35.187,0.0052847,-0.015366,0.011066
82.764,-49.704,-33.316,-0.00329,-0.1357,0.13277
-31.468,-50.431,81.951,-0.099801,0.057544,0.027153
45.441,38.286,-83.913,-0.035346,0.18428,-0.14689
-82.677,46.148,36.658,0.010806,-0.13832,0.12967
0.71312,73.197,-74.075,0.1448,-0.0064832,-0.14696
-77.607,25.191,52.228,-0.08332,0.0068204,0.056056
65.632,-33.174,-34.586,7.6037,-0.29269,-7.2862
79.595,-39.95,-39.231,0.015129,0.0043228,-0.01729
4.2193,71.365,-75.343,-0.22538,0.16688,0.039151
-67.309,-4.0137,71.586,0.020985,0.099758,-0.12363
-29.201,82.551,-53.515,0.10146,0.0082288,-0.12721
64.578,3.3726,-68.171,12.282,-11.743,-0.53717
43.655,-78.933,35.047,0.05501,-0.11119,0.027272
-41.967,-41.34,82.986,-13.165,12.635,0.67109
80.421,-62.156,-18.487,-0.0166,-0.16029,0.17216
-62.31,73.931,-11.64,-13.236,0.61452,12.724
-68.39,77.025,-8.8079,-0.15856,-0.018494,0.16553
-19.647,-56.579,76.416,0.029992,-0.018215,-0.0090071
41.303,-83.694,42.244,-0.024292,-0.12801,0.14474
0.40225,-70.348,70.126,-0.02345,-0.075526,0.096939
77.048,-61.176,-15.882,0.11221,-0.17649,0.04786
-78.146,25.467,52.406,-0.10054,0.040772,0.036605
83.818,-45.434,-38.193,0.1467,0.04811,-0.20538
-15.541,-48.901,65.491,4.8641,-0.13948,-4.8203
54.925,-81.021,25.556,3.3735,-0.32056,-3.1185
50.107,31.958,-82.053,-0.12813,0.11892,0.0020565
-61.054,-15.12,76.493,-0.019451,0.0064832,0.0086446
-79.652,22.292,57.506,-0.0032491,0.1025,-0.10248
-80.903,26.423,54.293,-0.1247,-0.039895,0.16484
-9.8119,70.49,-61.22,-9.4793,0.44252,9.2226
75.74,-33.72,-41.297,2.4191,-2.1402,-0.28987
11.992,-65.93,52.79,-5.9506,5.887,0.24364
81.955,-32.301,-49.687,0.0024717,-0.12789,0.11079
75.087,-60.151,-14.746,-0.047547,-0.0064832,0.047547
-64.31,-11.111,75.481,-0.23341,0.073482,0.13183
15.582,-80.476,64.569,0.1881,-0.15928,-0.030904
65.718,-65.443,-0.59514,11.951,-0.51832,-11.404
75.087,-60.151,-14.746,-0.047547,-0.0064832,0.047547
-10.717,67.834,-56.323,5.9772,-6.0089,-0.071291
-26.731,80.916,-53.98,0.054113,0.13117,-0.21163
-54.267,-28.774,83.412,0.069995,-0.27922,0.18616
-66.238,62.816,3.7861,-12.023,0.56613,11.522
-56.347,76.626,-20.069,-0.0098679,-0.03261,0.038924
-53.98,80.916,-26.731,-0.21163,0.13117,0.054113
-57.503,-21.485,79.132,-0.20292,0.055404,0.12612
-27.002,81.081,-53.855,0.071291,0.15375,-0.25532
3.4549,-65.045,60.812,-7.4582,7.3257,0.30624
-67.381,-5.7326,73.154,-0.23021,0.068614,0.12735
61.249,-80.409,19.427,0.15838,0.030602,-0.20825
-52.318,-25.359,77.954,-0.012339,0.029107,-0.017806
-75.343,4.2193,71.365,0.039151,-0.22538,0.16688
-68.313,47.09,21.276,-10.1,0.52429,9.5959
-14.568,72.725,-57.639,1.6185,-1.4913,-0.11907
-70.802,-5.4406,76.517,0.044109,-0.23987,0.16624
-19.814,-44.486,65.389,4.0491,-0.1077,-4.0428
81.794,-24.406,-57.548,0.0064832,0.11238,-0.12967
-35.223,-24.847,60.937,0.22665,0.18816,-0.50537
39.067,-79.236,39.855,0.060514,-0.12319,0.038902
67.483,-8.8338,-59.097,11.132,-10.585,-0.51673
-78.673,10.484,67.911,-0.14569,0.15562,-0.012112
83.197,-38.264,-45.018,0.015107,0.086609,-0.12006
-67.275,72.67,-5.2587,-0.078151,0.12427,-0.039475
4.2193,71.365,-75.343,-0.22538,0.16688,0.039151
82.874,-50.256,-32.871,-0.0068636,-0.149,0.15157
-41.156,83.631,-42.231,0.053457,0.14489,-0.22825
51.725,29.713,-81.969,3.387,-3.1407,-0.32176
83.108,-40.612,-42.586,0.017849,-0.11084,0.077732
28.818,53.916,-82.55,-0.168,0.14503,0.017118
76.244,-15.519,-60.5,0.10158,-0.036741,-0.060514
-49.346,-33.714,82.875,-0.12785,0.09427,0.010754
-30.487,-33.373,63.983,0.10152,0.019375,-0.10169
82.764,-49.704,-33.316,-0.00329,-0.1357,0.13277
20.08,56.813,-77.128,0.052924,0.055815,-0.13518
-70.611,69.279,1.5798,-0.0049966,-0.083623,0.074168
64.569,15.582,-80.476,-0.030904,0.1881,-0.15928
-33.714,-49.346,82.875,0.09427,-0.12785,0.010754
70.493,-1.6064,-69.048,0.04299,-0.045567,-0.018873
-44,79.354,-34.945,-0.021174,0.057794,-0.034342
-67.77,78.8,-10.685,0.038232,0.15913,-0.21374
33.317,-82.899,49.791,-0.16293,0.012895,0.13959
-63.873,36.841,26.982,-7.3315,6.876,0.44588
-72.901,63.884,8.8235,-0.0065263,0.035073,-0.047268
74.852,-60.371,-14.317,-0.023773,-0.021612,0.034579
64.006,12.278,-76.139,-0.084288,0.088611,-0.0064832
-68.019,-10.281,78.638,0.048988,-0.23769,0.16914
-60.264,-15.487,75.713,-13.335,12.741,0.67895
-54.267,83.412,-28.774,0.069995,0.18616,-0.27922
24.401,-81.834,57.678,-0.20316,0.028096,0.15561
44.367,34.449,-79.121,0.046894,0.061922,-0.13483
-18.487,80.421,-62.156,0.17216,-0.0166,-0.16029
-83.145,42.471,40.857,0.021261,-0.16807,0.13855
26.423,54.293,-80.903,-0.039895,0.16484,-0.1247
76.269,-15.19,-60.8,0.07132,-0.025935,-0.05187
-19.034,-61.399,80.198,0.15783,-0.1488,-0.011043
30.792,52.904,-84.306,0.012768,-0.11665,0.1265
83.112,-37.839,-45.443,-0.0039169,0.12452,-0.13661
33.636,-82.911,49.526,-0.19335,0.026636,0.15122
-68.39,-8.8079,77.025,-0.15856,0.16553,-0.018494
-78.923,64.711,14.375,0.037397,0.16465,-0.21563
-19.034,80.198,-61.399,0.15783,-0.011043,-0.1488
35.047,43.655,-78.933,0.027272,0.05501,-0.11119
-59.199,-19.407,78.508,-13.547,13.039,0.62422
-42.161,-41.006,83.041,0.11116,-0.13219,0.0013975
77.025,-8.8079,-68.39,-0.018494,0.16553,-0.15856
-48.328,54.72,-5.7259,-2.7179,2.4241,0.21426
-53.366,-27.45,81.003,-13.571,13.015,0.676
68.122,-77.387,9.4843,0.19339,0.055586,-0.27021
75.74,-41.297,-33.72,2.4191,-0.28987,-2.1402
-12.871,-63.487,76.204,-0.090772,0.064837,0.01729
10.819,-78.813,67.662,0.18906,-0.15943,-0.026662
6.947,-64.987,57.156,-6.7007,6.5946,0.28789
-53.98,-26.731,80.916,-0.21163,0.054113,0.13117
44.052,16.205,-60.376,0.55361,-0.093321,-0.32522
10.245,64.246,-74.554,0.052848,0.076374,-0.15109
-44.639,-38.68,83.354,-13.441,12.966,0.61667
-36.539,83.166,-46.373,0.058353,0.13832,-0.22261
69.085,-70.781,1.9127,-0.053375,-0.01764,0.072877
12.278,-76.139,64.006,0.088611,-0.0064832,-0.084288
-35.335,-25.693,61.785,0.65527,0.08831,-0.8343
-0.62482,70.526,-69.938,0.073699,0.11624,-0.22212
-72.861,64.277,8.3207,0.013974,0.026645,-0.052236
-63.86,-9.3404,73.438,-0.0081107,0.058152,-0.05196
38.785,44.308,-82.857,12.642,-12.152,-0.56702
-64.646,-14.389,78.936,-0.14016,0.12433,0.0037579
-67.799,72.867,-4.8038,-0.028045,0.025776,0.0050525
-70.532,-5.8911,76.677,0.032104,-0.21173,0.15762
83.88,-37.921,-45.766,0.15313,-0.23001,0.050828
37.967,45.836,-83.947,0.15217,-0.022013,-0.1326
-10.201,-64.335,74.694,-0.02659,-0.057697,0.086176
-46.08,84,-37.654,0.074847,0.17344,-0.27717
5.6296,-76.516,70.689,0.14728,-0.14745,-0.010005
64.246,10.245,-74.554,0.076374,0.052848,-0.15109
-21.137,-57.685,78.945,0.047717,-0.18155,0.11786
-80.906,26.588,54.507,0.031088,0.14738,-0.19278
-68.788,70.607,-2.0295,0.024908,0.022832,-0.06395
-38.761,-20.764,60.225,-0.1965,0.11946,-0.0076215
6.8615,66.79,-73.358,0.087484,-0.096058,-0.0041535
1.1121,72.938,-74.259,0.17938,-0.023773,-0.16209
48.881,33.517,-82.763,3.3859,-3.1147,-0.32584
22.067,57.689,-79.557,0.11048,-0.12618,0.0092219
-41.292,83.269,-42.229,-13.251,0.61034,12.801
-78.297,48.553,29.495,-0.035862,0.030059,-0.012292
31.802,30.405,-63.142,-1.7759,0.033136,1.9057
61.189,-80.486,19.614,0.1828,0.055431,-0.26253
-16.219,-60.985,77.24,0.051552,-0.19788,0.1199
24.401,57.678,-81.834,-0.20316,0.15561,0.028096
77.405,-20.079,-56.96,0.060123,-0.022981,-0.037539
14.237,-74.583,60.206,-0.036741,-0.019451,0.034579
-57.309,79.491,-22.365,0.071341,0.014405,-0.10322
-79.121,44.367,34.449,-0.13483,0.046894,0.061922
-77.447,52.709,24.465,-0.022416,0.025294,-0.020555
39.665,-79.156,39.112,0.034579,-0.062676,0.0064832
42.471,40.857,-83.145,-0.16807,0.13855,0.021261
-66.794,29.288,37.413,-8.8901,8.4147,0.46962
6.947,-64.987,57.156,-6.7007,6.5946,0.28789
-79.068,14.639,64.672,0.056876,-0.26591,0.18898
-81.992,50.388,31.647,0.011911,-0.15468,0.12641
-78.813,67.662,10.819,-0.15943,-0.026662,0.18906
50.579,31.5,-82.276,0.16799,-0.038318,-0.12998
-74.583,14.237,60.206,-0.019451,-0.036741,0.034579
69.83,0.55237,-70.333,3.2393,-2.9709,-0.32624
10.966,64.48,-75.401,-0.023773,0.12103,-0.090772
61.458,19.911,-81.648,-0.017756,0.15318,-0.14746
-21.485,79.132,-57.503,0.055404,0.12612,-0.20292
-63.873,26.982,36.841,-7.3315,0.44588,6.876
-25.359,77.954,-52.318,0.029107,-0.017806,-0.012339
-75.98,64.196,11.983,3.18E-20,-0.10806,0.095094
-39.551,-39.551,79.465,-0.010806,-0.032418,0.043225
60.206,14.237,-74.583,0.034579,-0.036741,-0.019451
76.437,-70.914,-5.1802,0.19349,0.06522,-0.28483
73.307,-66.312,-7.2369,0.021744,0.03225,-0.071365
52.292,-5.4109,-45.293,4.113,-0.18639,-3.8866
-10.806,75.261,-64.45,0.056192,0.11455,-0.19235
61.229,20.189,-81.72,-0.031572,0.1865,-0.15764
